"PSComputerName","State","Status","Started","StartMode","Name","DisplayName","PathName","ExitCode","AcceptPause","AcceptStop","Caption","CreationClassName","Description","DesktopInteract","ErrorControl","InstallDate","ServiceType"
"2012DATA-DC1","Stopped","OK","False","Manual","mshidkmdf","Pass-through HID to KMDF Filter Driver","C:\Windows\system32\drivers\mshidkmdf.sys","1077","False","False","Pass-through HID to KMDF Filter Driver","Win32_SystemDriver","Pass-through HID to KMDF Filter Driver","False","Ignore",,"Kernel Driver"
"2012DATA-DC1","Stopped","OK","False","Manual","mshidumdf","Pass-through HID to UMDF Driver","C:\Windows\system32\drivers\mshidumdf.sys","1077","False","False","Pass-through HID to UMDF Driver","Win32_SystemDriver","Pass-through HID to UMDF Driver","False","Ignore",,"Kernel Driver"
"2012DATA-DC1","Running","OK","True","Boot","msisadrv","msisadrv","C:\Windows\system32\drivers\msisadrv.sys","0","False","True","msisadrv","Win32_SystemDriver","msisadrv","False","Critical",,"Kernel Driver"
"2012DATA-DC1","Stopped","OK","False","Manual","MSKSSRV","Microsoft Streaming Service Proxy","C:\Windows\system32\drivers\MSKSSRV.sys","1077","False","False","Microsoft Streaming Service Proxy","Win32_SystemDriver","Microsoft Streaming Service Proxy","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Stopped","OK","False","Manual","MsLbfoProvider","Microsoft Load Balancing/Failover Provider","C:\Windows\system32\DRIVERS\MsLbfoProvider.sys","1077","False","False","Microsoft Load Balancing/Failover Provider","Win32_SystemDriver","Microsoft Load Balancing/Failover Provider","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Stopped","OK","False","Manual","MSPCLOCK","Microsoft Streaming Clock Proxy","C:\Windows\system32\drivers\MSPCLOCK.sys","1077","False","False","Microsoft Streaming Clock Proxy","Win32_SystemDriver","Microsoft Streaming Clock Proxy","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Stopped","OK","False","Manual","MSPQM","Microsoft Streaming Quality Manager Proxy","C:\Windows\system32\drivers\MSPQM.sys","1077","False","False","Microsoft Streaming Quality Manager Proxy","Win32_SystemDriver","Microsoft Streaming Quality Manager Proxy","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Stopped","OK","False","Manual","MsRPC","MsRPC","C:\Windows\system32\drivers\MsRPC.sys","1077","False","False","MsRPC","Win32_SystemDriver","MsRPC","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Running","OK","True","System","mssmbios","Microsoft System Management BIOS Driver","C:\Windows\system32\drivers\mssmbios.sys","0","False","True","Microsoft System Management BIOS Driver","Win32_SystemDriver","Microsoft System Management BIOS Driver","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Stopped","OK","False","Manual","MSTEE","Microsoft Streaming Tee/Sink-to-Sink Converter","C:\Windows\system32\drivers\MSTEE.sys","1077","False","False","Microsoft Streaming Tee/Sink-to-Sink Converter","Win32_SystemDriver","Microsoft Streaming Tee/Sink-to-Sink Converter","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Stopped","OK","False","Manual","MTConfig","Microsoft Input Configuration Driver","C:\Windows\system32\drivers\MTConfig.sys","1077","False","False","Microsoft Input Configuration Driver","Win32_SystemDriver","Microsoft Input Configuration Driver","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Running","OK","True","Boot","Mup","Mup","C:\Windows\system32\Drivers\mup.sys","0","False","True","Mup","Win32_SystemDriver","Mup","False","Normal",,"File System Driver"
"2012DATA-DC1","Stopped","OK","False","Manual","mvumis","mvumis","C:\Windows\system32\drivers\mvumis.sys","1077","False","False","mvumis","Win32_SystemDriver","mvumis","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Running","OK","True","Boot","NDIS","NDIS System Driver","C:\Windows\system32\drivers\ndis.sys","0","False","True","NDIS System Driver","Win32_SystemDriver","NDIS System Driver","False","Critical",,"Kernel Driver"
"2012DATA-DC1","Stopped","OK","False","Manual","NdisCap","Microsoft NDIS Capture","C:\Windows\system32\DRIVERS\ndiscap.sys","1077","False","False","Microsoft NDIS Capture","Win32_SystemDriver","Microsoft NDIS Capture","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Stopped","OK","False","Manual","NdisImPlatform","Microsoft Network Adapter Multiplexor Protocol","C:\Windows\system32\DRIVERS\NdisImPlatform.sys","1077","False","False","Microsoft Network Adapter Multiplexor Protocol","Win32_SystemDriver","Microsoft Network Adapter Multiplexor Protocol","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Running","OK","True","Manual","NdisTapi","Remote Access NDIS TAPI Driver","C:\Windows\system32\DRIVERS\ndistapi.sys","0","False","True","Remote Access NDIS TAPI Driver","Win32_SystemDriver","Remote Access NDIS TAPI Driver","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Stopped","OK","False","Manual","Ndisuio","NDIS Usermode I/O Protocol","C:\Windows\system32\DRIVERS\ndisuio.sys","1077","False","False","NDIS Usermode I/O Protocol","Win32_SystemDriver","NDIS Usermode I/O Protocol","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Running","OK","True","Manual","NdisWan","Remote Access NDIS WAN Driver","C:\Windows\system32\DRIVERS\ndiswan.sys","0","False","True","Remote Access NDIS WAN Driver","Win32_SystemDriver","Remote Access NDIS WAN Driver","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Stopped","OK","False","Manual","NDISWANLEGACY","Remote Access LEGACY NDIS WAN Driver","C:\Windows\system32\DRIVERS\ndiswan.sys","1077","False","False","Remote Access LEGACY NDIS WAN Driver","Win32_SystemDriver","Remote Access LEGACY NDIS WAN Driver","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Running","OK","True","Manual","NDProxy","NDIS Proxy","C:\Windows\system32\drivers\NDProxy.sys","0","False","True","NDIS Proxy","Win32_SystemDriver","NDIS Proxy","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Running","OK","True","System","NetBIOS","NetBIOS Interface","C:\Windows\system32\DRIVERS\netbios.sys","0","False","True","NetBIOS Interface","Win32_SystemDriver","NetBIOS Interface","False","Normal",,"File System Driver"
"2012DATA-DC1","Running","OK","True","System","NetBT","NetBT","C:\Windows\system32\DRIVERS\netbt.sys","0","False","True","NetBT","Win32_SystemDriver","NetBT","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Stopped","OK","False","Manual","nfrd960","nfrd960","C:\Windows\system32\drivers\nfrd960.sys","1077","False","False","nfrd960","Win32_SystemDriver","nfrd960","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Running","OK","True","System","Npfs","Npfs","C:\Windows\system32\drivers\Npfs.sys","0","False","True","Npfs","Win32_SystemDriver","Npfs","False","Normal",,"File System Driver"
"2012DATA-DC1","Running","OK","True","System","npsvctrig","Named pipe service trigger provider","C:\Windows\system32\drivers\npsvctrig.sys","0","False","True","Named pipe service trigger provider","Win32_SystemDriver","Named pipe service trigger provider","False","Severe",,"Kernel Driver"
"2012DATA-DC1","Running","OK","True","System","nsiproxy","NSI Proxy Service Driver","C:\Windows\system32\drivers\nsiproxy.sys","0","False","True","NSI Proxy Service Driver","Win32_SystemDriver","NSI Proxy Service Driver","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Running","OK","True","Manual","Ntfs","Ntfs","C:\Windows\system32\drivers\Ntfs.sys","0","False","True","Ntfs","Win32_SystemDriver","Ntfs","False","Normal",,"File System Driver"
"2012DATA-DC1","Running","OK","True","System","Null","Null","C:\Windows\system32\drivers\Null.sys","0","False","True","Null","Win32_SystemDriver","Null","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Stopped","OK","False","Manual","nvraid","nvraid","C:\Windows\system32\drivers\nvraid.sys","1077","False","False","nvraid","Win32_SystemDriver","nvraid","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Stopped","OK","False","Manual","nvstor","nvstor","C:\Windows\system32\drivers\nvstor.sys","1077","False","False","nvstor","Win32_SystemDriver","nvstor","False","Critical",,"Kernel Driver"
"2012DATA-DC1","Stopped","OK","False","Manual","nv_agp","NVIDIA nForce AGP Bus Filter","C:\Windows\system32\drivers\nv_agp.sys","1077","False","False","NVIDIA nForce AGP Bus Filter","Win32_SystemDriver","NVIDIA nForce AGP Bus Filter","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Running","OK","True","Manual","Parport","Parallel port driver","C:\Windows\system32\drivers\parport.sys","0","False","True","Parallel port driver","Win32_SystemDriver","Parallel port driver","False","Ignore",,"Kernel Driver"
"2012DATA-DC1","Running","OK","True","Boot","partmgr","Partition Manager","C:\Windows\system32\drivers\partmgr.sys","0","False","True","Partition Manager","Win32_SystemDriver","Partition Manager","False","Critical",,"Kernel Driver"
"2012DATA-DC1","Running","OK","True","Boot","pci","PCI Bus Driver","C:\Windows\system32\drivers\pci.sys","0","False","True","PCI Bus Driver","Win32_SystemDriver","PCI Bus Driver","False","Critical",,"Kernel Driver"
"2012DATA-DC1","Stopped","OK","False","Manual","pciide","pciide","C:\Windows\system32\drivers\pciide.sys","1077","False","False","pciide","Win32_SystemDriver","pciide","False","Critical",,"Kernel Driver"
"2012DATA-DC1","Stopped","OK","False","Manual","pcmcia","pcmcia","C:\Windows\system32\drivers\pcmcia.sys","1077","False","False","pcmcia","Win32_SystemDriver","pcmcia","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Running","OK","True","Boot","pcw","Performance Counters for Windows Driver","C:\Windows\system32\drivers\pcw.sys","0","False","True","Performance Counters for Windows Driver","Win32_SystemDriver","Performance Counters for Windows Driver","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Running","OK","True","Boot","pdc","pdc","C:\Windows\system32\drivers\pdc.sys","0","False","True","pdc","Win32_SystemDriver","pdc","False","Critical",,"Kernel Driver"
"2012DATA-DC1","Running","OK","True","Auto","PEAUTH","PEAUTH","C:\Windows\system32\drivers\peauth.sys","0","False","True","PEAUTH","Win32_SystemDriver","PEAUTH","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Stopped","OK","False","Manual","PNPMEM","Microsoft Memory Module Driver","C:\Windows\system32\drivers\pnpmem.sys","1077","False","False","Microsoft Memory Module Driver","Win32_SystemDriver","Microsoft Memory Module Driver","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Running","OK","True","Manual","PptpMiniport","WAN Miniport (PPTP)","C:\Windows\system32\DRIVERS\raspptp.sys","0","False","True","WAN Miniport (PPTP)","Win32_SystemDriver","WAN Miniport (PPTP)","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Stopped","OK","False","Manual","Processor","Processor Driver","C:\Windows\system32\drivers\processr.sys","1077","False","False","Processor Driver","Win32_SystemDriver","Processor Driver","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Running","OK","True","System","Psched","QoS Packet Scheduler","C:\Windows\system32\DRIVERS\pacer.sys","0","False","True","QoS Packet Scheduler","Win32_SystemDriver","QoS Packet Scheduler","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Stopped","OK","False","Manual","ql2300","QLogic Fibre Channel Miniport Driver","C:\Windows\system32\drivers\ql2300.sys","1077","False","False","QLogic Fibre Channel Miniport Driver","Win32_SystemDriver","QLogic Fibre Channel Miniport Driver","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Stopped","OK","False","Manual","ql40xx","QLogic iSCSI Miniport Driver","C:\Windows\system32\drivers\ql40xx.sys","1077","False","False","QLogic iSCSI Miniport Driver","Win32_SystemDriver","QLogic iSCSI Miniport Driver","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Stopped","OK","False","Manual","RasAcd","Remote Access Auto Connection Driver","C:\Windows\system32\DRIVERS\rasacd.sys","1077","False","False","Remote Access Auto Connection Driver","Win32_SystemDriver","Remote Access Auto Connection Driver","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Running","OK","True","Manual","RasAgileVpn","WAN Miniport (IKEv2)","C:\Windows\system32\DRIVERS\AgileVpn.sys","0","False","True","WAN Miniport (IKEv2)","Win32_SystemDriver","WAN Miniport (IKEv2)","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Running","OK","True","Manual","Rasl2tp","WAN Miniport (L2TP)","C:\Windows\system32\DRIVERS\rasl2tp.sys","0","False","True","WAN Miniport (L2TP)","Win32_SystemDriver","WAN Miniport (L2TP)","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Running","OK","True","Manual","RasPppoe","Remote Access PPPOE Driver","C:\Windows\system32\DRIVERS\raspppoe.sys","0","False","True","Remote Access PPPOE Driver","Win32_SystemDriver","Remote Access PPPOE Driver","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Running","OK","True","Manual","RasSstp","WAN Miniport (SSTP)","C:\Windows\system32\DRIVERS\rassstp.sys","0","False","True","WAN Miniport (SSTP)","Win32_SystemDriver","WAN Miniport (SSTP)","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Running","OK","True","System","rdbss","Redirected Buffering Sub System","C:\Windows\system32\DRIVERS\rdbss.sys","0","False","True","Redirected Buffering Sub System","Win32_SystemDriver","Redirected Buffering Sub System","False","Normal",,"File System Driver"
"2012DATA-DC1","Running","OK","True","Manual","rdpbus","Remote Desktop Device Redirector Bus Driver","C:\Windows\system32\drivers\rdpbus.sys","0","False","True","Remote Desktop Device Redirector Bus Driver","Win32_SystemDriver","Remote Desktop Device Redirector Bus Driver","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Running","OK","True","Manual","RDPDR","Remote Desktop Device Redirector Driver","C:\Windows\system32\drivers\rdpdr.sys","0","False","True","Remote Desktop Device Redirector Driver","Win32_SystemDriver","Remote Desktop Device Redirector Driver","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Running","OK","True","Manual","RdpVideoMiniport","Remote Desktop Video Miniport Driver","C:\Windows\system32\drivers\rdpvideominiport.sys","0","False","True","Remote Desktop Video Miniport Driver","Win32_SystemDriver","Remote Desktop Video Miniport Driver","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Stopped","OK","False","Manual","RDPWD","RDP Winstation Driver","C:\Windows\system32\drivers\RDPWD.sys","1077","False","False","RDP Winstation Driver","Win32_SystemDriver","RDP Winstation Driver","False","Ignore",,"Kernel Driver"
"2012DATA-DC1","Stopped","OK","False","Manual","ReFS","ReFS","C:\Windows\system32\drivers\ReFS.sys","1077","False","False","ReFS","Win32_SystemDriver","ReFS","False","Normal",,"File System Driver"
"2012DATA-DC1","Running","OK","True","Auto","rspndr","Link-Layer Topology Discovery Responder","C:\Windows\system32\DRIVERS\rspndr.sys","0","False","True","Link-Layer Topology Discovery Responder","Win32_SystemDriver","Link-Layer Topology Discovery Responder","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Stopped","OK","False","Manual","s3cap","s3cap","C:\Windows\system32\drivers\vms3cap.sys","1077","False","False","s3cap","Win32_SystemDriver","s3cap","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Stopped","OK","False","Boot","sacdrv","sacdrv","C:\Windows\system32\DRIVERS\sacdrv.sys","31","False","False","sacdrv","Win32_SystemDriver","sacdrv","False","Ignore",,"Kernel Driver"
"2012DATA-DC1","Stopped","OK","False","Manual","sbp2port","SBP-2 Transport/Protocol Bus Driver","C:\Windows\system32\drivers\sbp2port.sys","1077","False","False","SBP-2 Transport/Protocol Bus Driver","Win32_SystemDriver","SBP-2 Transport/Protocol Bus Driver","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Stopped","OK","False","Manual","scfilter","Smart card PnP Class Filter Driver","C:\Windows\system32\DRIVERS\scfilter.sys","1077","False","False","Smart card PnP Class Filter Driver","Win32_SystemDriver","Smart card PnP Class Filter Driver","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Stopped","OK","False","Manual","sdbus","sdbus","C:\Windows\system32\drivers\sdbus.sys","1077","False","False","sdbus","Win32_SystemDriver","sdbus","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Stopped","OK","False","Manual","sdstor","SD Storage Port Driver","C:\Windows\system32\drivers\sdstor.sys","1077","False","False","SD Storage Port Driver","Win32_SystemDriver","SD Storage Port Driver","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Running","OK","True","Auto","secdrv","Security Driver","C:\Windows\system32\drivers\secdrv.sys","0","False","True","Security Driver","Win32_SystemDriver","Security Driver","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Stopped","OK","False","Manual","SerCx","Serial UART Support Library","C:\Windows\system32\drivers\SerCx.sys","1077","False","False","Serial UART Support Library","Win32_SystemDriver","Serial UART Support Library","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Running","OK","True","Manual","Serenum","Serenum Filter Driver","C:\Windows\system32\drivers\serenum.sys","0","False","True","Serenum Filter Driver","Win32_SystemDriver","Serenum Filter Driver","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Running","OK","True","Manual","Serial","Serial port driver","C:\Windows\system32\drivers\serial.sys","0","False","True","Serial port driver","Win32_SystemDriver","Serial port driver","False","Ignore",,"Kernel Driver"
"2012DATA-DC1","Stopped","OK","False","Manual","sermouse","Serial Mouse Driver","C:\Windows\system32\drivers\sermouse.sys","1077","False","False","Serial Mouse Driver","Win32_SystemDriver","Serial Mouse Driver","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Stopped","OK","False","Manual","sfloppy","High-Capacity Floppy Disk Drive","C:\Windows\system32\drivers\sfloppy.sys","1077","False","False","High-Capacity Floppy Disk Drive","Win32_SystemDriver","High-Capacity Floppy Disk Drive","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Stopped","OK","False","Manual","SiSRaid2","SiSRaid2","C:\Windows\system32\drivers\SiSRaid2.sys","1077","False","False","SiSRaid2","Win32_SystemDriver","SiSRaid2","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Stopped","OK","False","Manual","SiSRaid4","SiSRaid4","C:\Windows\system32\drivers\sisraid4.sys","1077","False","False","SiSRaid4","Win32_SystemDriver","SiSRaid4","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Stopped","OK","False","Manual","smbdirect","smbdirect","C:\Windows\system32\DRIVERS\smbdirect.sys","1077","False","False","smbdirect","Win32_SystemDriver","smbdirect","False","Normal",,"File System Driver"
"2012DATA-DC1","Running","OK","True","Boot","spaceport","Storage Spaces Driver","C:\Windows\system32\drivers\spaceport.sys","0","False","True","Storage Spaces Driver","Win32_SystemDriver","Storage Spaces Driver","False","Critical",,"Kernel Driver"
"2012DATA-DC1","Stopped","OK","False","Manual","SpbCx","Simple Peripheral Bus Support Library","C:\Windows\system32\drivers\SpbCx.sys","1077","False","False","Simple Peripheral Bus Support Library","Win32_SystemDriver","Simple Peripheral Bus Support Library","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Running","OK","True","Manual","srv","Server SMB 1.xxx Driver","C:\Windows\system32\DRIVERS\srv.sys","0","False","True","Server SMB 1.xxx Driver","Win32_SystemDriver","Server SMB 1.xxx Driver","False","Normal",,"File System Driver"
"2012DATA-DC1","Running","OK","True","Manual","srv2","Server SMB 2.xxx Driver","C:\Windows\system32\DRIVERS\srv2.sys","0","False","True","Server SMB 2.xxx Driver","Win32_SystemDriver","Server SMB 2.xxx Driver","False","Normal",,"File System Driver"
"2012DATA-DC1","Running","OK","True","Manual","srvnet","srvnet","C:\Windows\system32\DRIVERS\srvnet.sys","0","False","True","srvnet","Win32_SystemDriver","srvnet","False","Normal",,"File System Driver"
"2012DATA-DC1","Stopped","OK","False","Manual","stexstor","stexstor","C:\Windows\system32\drivers\stexstor.sys","1077","False","False","stexstor","Win32_SystemDriver","stexstor","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Running","OK","True","Boot","storahci","Microsoft Standard SATA AHCI Driver","C:\Windows\system32\drivers\storahci.sys","0","False","True","Microsoft Standard SATA AHCI Driver","Win32_SystemDriver","Microsoft Standard SATA AHCI Driver","False","Critical",,"Kernel Driver"
"2012DATA-DC1","Stopped","OK","False","Manual","storflt","Hyper-V Storage Accelerator","C:\Windows\system32\DRIVERS\vmstorfl.sys","1077","False","False","Hyper-V Storage Accelerator","Win32_SystemDriver","Hyper-V Storage Accelerator","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Stopped","OK","False","Manual","storvsc","storvsc","C:\Windows\system32\drivers\storvsc.sys","1077","False","False","storvsc","Win32_SystemDriver","storvsc","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Stopped","OK","False","Manual","storvsp","storvsp","C:\Windows\system32\drivers\storvsp.sys","1077","False","False","storvsp","Win32_SystemDriver","storvsp","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Running","OK","True","Manual","swenum","Software Bus Driver","C:\Windows\system32\drivers\swenum.sys","0","False","True","Software Bus Driver","Win32_SystemDriver","Software Bus Driver","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Running","OK","True","Boot","Tcpip","TCP/IP Protocol Driver","C:\Windows\system32\drivers\tcpip.sys","0","False","True","TCP/IP Protocol Driver","Win32_SystemDriver","TCP/IP Protocol Driver","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Stopped","OK","False","Manual","TCPIP6","Microsoft IPv6 Protocol Driver","C:\Windows\system32\DRIVERS\tcpip.sys","1077","False","False","Microsoft IPv6 Protocol Driver","Win32_SystemDriver","Microsoft IPv6 Protocol Driver","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Running","OK","True","Auto","tcpipreg","TCP/IP Registry Compatibility","C:\Windows\system32\drivers\tcpipreg.sys","0","False","True","TCP/IP Registry Compatibility","Win32_SystemDriver","TCP/IP Registry Compatibility","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Running","OK","True","System","tdx","NetIO Legacy TDI Support Driver","C:\Windows\system32\DRIVERS\tdx.sys","0","False","True","NetIO Legacy TDI Support Driver","Win32_SystemDriver","NetIO Legacy TDI Support Driver","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Stopped","OK","False","Manual","terminpt","Microsoft Remote Desktop Input Driver","C:\Windows\system32\drivers\terminpt.sys","1077","False","False","Microsoft Remote Desktop Input Driver","Win32_SystemDriver","Microsoft Remote Desktop Input Driver","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Stopped","OK","False","Manual","TPM","TPM","C:\Windows\system32\drivers\tpm.sys","1077","False","False","TPM","Win32_SystemDriver","TPM","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Stopped","OK","False","Manual","TsUsbFlt","TsUsbFlt","C:\Windows\system32\drivers\tsusbflt.sys","1077","False","False","TsUsbFlt","Win32_SystemDriver","TsUsbFlt","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Stopped","OK","False","Manual","TsUsbGD","Remote Desktop Generic USB Device","C:\Windows\system32\drivers\TsUsbGD.sys","1077","False","False","Remote Desktop Generic USB Device","Win32_SystemDriver","Remote Desktop Generic USB Device","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Stopped","OK","False","Manual","tsusbhub","tsusbhub","C:\Windows\system32\drivers\tsusbhub.sys","1077","False","False","tsusbhub","Win32_SystemDriver","tsusbhub","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Running","OK","True","Manual","tunnel","Microsoft Tunnel Miniport Adapter Driver","C:\Windows\system32\DRIVERS\tunnel.sys","0","False","True","Microsoft Tunnel Miniport Adapter Driver","Win32_SystemDriver","Microsoft Tunnel Miniport Adapter Driver","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Stopped","OK","False","Manual","uagp35","Microsoft AGPv3.5 Filter","C:\Windows\system32\drivers\uagp35.sys","1077","False","False","Microsoft AGPv3.5 Filter","Win32_SystemDriver","Microsoft AGPv3.5 Filter","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Stopped","OK","False","Manual","UASPStor","USB Attached SCSI (UAS) Driver","C:\Windows\system32\drivers\uaspstor.sys","1077","False","False","USB Attached SCSI (UAS) Driver","Win32_SystemDriver","USB Attached SCSI (UAS) Driver","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Running","OK","True","Manual","UCX01000","USB Controller Extension","C:\Windows\system32\drivers\ucx01000.sys","0","False","True","USB Controller Extension","Win32_SystemDriver","USB Controller Extension","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Stopped","OK","False","Disabled","udfs","udfs","C:\Windows\system32\DRIVERS\udfs.sys","1077","False","False","udfs","Win32_SystemDriver","udfs","False","Normal",,"File System Driver"
"2012DATA-DC1","Stopped","OK","False","Manual","uliagpkx","Uli AGP Bus Filter","C:\Windows\system32\drivers\uliagpkx.sys","1077","False","False","Uli AGP Bus Filter","Win32_SystemDriver","Uli AGP Bus Filter","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Running","OK","True","Manual","umbus","UMBus Enumerator Driver","C:\Windows\system32\drivers\umbus.sys","0","False","True","UMBus Enumerator Driver","Win32_SystemDriver","UMBus Enumerator Driver","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Stopped","OK","False","Manual","UmPass","Microsoft UMPass Driver","C:\Windows\system32\drivers\umpass.sys","1077","False","False","Microsoft UMPass Driver","Win32_SystemDriver","Microsoft UMPass Driver","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Running","OK","True","Manual","usbccgp","Microsoft USB Generic Parent Driver","C:\Windows\system32\drivers\usbccgp.sys","0","False","True","Microsoft USB Generic Parent Driver","Win32_SystemDriver","Microsoft USB Generic Parent Driver","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Running","OK","True","Manual","usbehci","Microsoft USB 2.0 Enhanced Host Controller Miniport Driver","C:\Windows\system32\drivers\usbehci.sys","0","False","True","Microsoft USB 2.0 Enhanced Host Controller Miniport Driver","Win32_SystemDriver","Microsoft USB 2.0 Enhanced Host Controller Miniport Driver","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Running","OK","True","Manual","usbhub","Microsoft USB Standard Hub Driver","C:\Windows\system32\drivers\usbhub.sys","0","False","True","Microsoft USB Standard Hub Driver","Win32_SystemDriver","Microsoft USB Standard Hub Driver","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Running","OK","True","Manual","USBHUB3","SuperSpeed Hub","C:\Windows\system32\drivers\UsbHub3.sys","0","False","True","SuperSpeed Hub","Win32_SystemDriver","SuperSpeed Hub","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Stopped","OK","False","Manual","usbohci","Microsoft USB Open Host Controller Miniport Driver","C:\Windows\system32\drivers\usbohci.sys","1077","False","False","Microsoft USB Open Host Controller Miniport Driver","Win32_SystemDriver","Microsoft USB Open Host Controller Miniport Driver","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Stopped","OK","False","Manual","usbprint","Microsoft USB PRINTER Class","C:\Windows\system32\drivers\usbprint.sys","1077","False","False","Microsoft USB PRINTER Class","Win32_SystemDriver","Microsoft USB PRINTER Class","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Stopped","OK","False","Manual","USBSTOR","USB Mass Storage Driver","C:\Windows\system32\drivers\USBSTOR.SYS","1077","False","False","USB Mass Storage Driver","Win32_SystemDriver","USB Mass Storage Driver","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Running","OK","True","Manual","usbuhci","Microsoft USB Universal Host Controller Miniport Driver","C:\Windows\system32\drivers\usbuhci.sys","0","False","True","Microsoft USB Universal Host Controller Miniport Driver","Win32_SystemDriver","Microsoft USB Universal Host Controller Miniport Driver","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Running","OK","True","Manual","USBXHCI","USB xHCI Compliant Host Controller","C:\Windows\system32\drivers\USBXHCI.SYS","0","False","True","USB xHCI Compliant Host Controller","Win32_SystemDriver","USB xHCI Compliant Host Controller","False","Normal",,"Kernel Driver"
"2012DATA-DC1","Running","OK","True","Boot","vdrvroot","Microsoft Virtual Drive Enumerator","C:\Windows\system32\drivers\vdrvroot.sys","0","False","True","Microsoft Virtual Drive Enumerator","Win32_SystemDriver","Microsoft Virtual Drive Enumerator","False","Critical",,"Kernel Driver"
