"ComputerName","Name","ProcessID","ParentProcessName","ParentProcessID","ServiceInfo","StartTime","Duration","CPU","TotalProcessorTime","NetworkConnections","NetworkConnectionCount","CommandLine","Path","WorkingSet","MemoryUsage","MD5Hash","SignerCertificate","StatusMessage","SignerCompany","Company","Product","ProductVersion","Description","Modules","ModuleCount","Threads","ThreadCount","Handle","Handles","HandleCount","Owner","OwnerSID","PSShowComputerName","PSComputerName","RunspaceId"
"WIN10-01","SearchIndexer","3376","services","632","WSearch [Auto Start By LocalSystem]
","3/2/2021 12:41:14 AM","23:37:30.6312168","3.125","00:00:03.1250000",,"0","C:\Windows\system32\SearchIndexer.exe /Embedding","C:\Windows\system32\SearchIndexer.exe","5328896","5.08 MB","63B92D3657EC7E81AD3A8AD8ECA83C456752EB654715518732DA1ADC9C4241AD","A4341B9FD50FB9964283220A36A1EF6F6FAA7840","Valid","Microsoft Windows","Microsoft Corporation","Windows? Search","7.0.19041.1","Microsoft Windows Search Indexer","SearchIndexer.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll msvcrt.dll combase.dll ucrtbase.dll RPCRT4.dll OLEAUT32.dll msvcp_win.dll shcore.dll sechost.dll TQUERY.DLL MSSRCH.DLL kernel.appcore.dll cryptdll.dll windows.storage.dll advapi32.dll Wldp.dll ESENT.dll bcryptPrimitives.dll shlwapi.dll profapi.dll user32.dll win32u.dll GDI32.dll gdi32full.dll sspicli.dll policymanager.dll msvcp110_win.dll wtsapi32.dll WINSTA.dll clbcatq.dll powrprof.dll UMPDC.dll rmclient.dll CRYPTBASE.DLL IpsPlugin.dll propsys.dll USERENV.dll SHELL32.dll ntmarta.dll vssapi.dll VssTrace.DLL WS2_32.dll Windows.StateRepositoryPS.dll samcli.dll netutils.dll SAMLIB.dll ES.DLL mssprxy.dll cfgmgr32.dll DEVOBJ.dll sxs.dll StructuredQuery.dll","55","3356,3336,4048,4036,3292,3108,3344,3360,3364,3428,3328,3656,3948,2328,2412","15","5180","724","724","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","6d28ae4e-4ca6-4056-b155-3407ac13a383"
"WIN10-01","svchost","3576","services","632","InstallService [Manual Start By LocalSystem]
","3/2/2021 12:45:05 AM","23:33:39.1800968","0.125","00:00:00.1250000",,"0","C:\Windows\System32\svchost.exe -k netsvcs -p","C:\Windows\System32\svchost.exe","2949120","2.81 MB","643EC58E82E0272C97C2A59F6020970D881AF19C0AD5029DB9C958C13B6558C7","A4341B9FD50FB9964283220A36A1EF6F6FAA7840","Valid","Microsoft Windows","Microsoft Corporation","Microsoft? Windows? Operating System","10.0.19041.1","Host Process for Windows Services","svchost.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll sechost.dll RPCRT4.dll ucrtbase.dll combase.dll kernel.appcore.dll msvcrt.dll bcryptPrimitives.dll user32.dll win32u.dll GDI32.dll gdi32full.dll msvcp_win.dll installservice.dll shcore.dll OLEAUT32.dll advapi32.dll UMPDC.dll WINHTTP.dll windows.storage.dll USERENV.dll cryptsp.dll Wldp.dll MPR.dll clbcatq.dll usermgrcli.dll StartTileData.dll shlwapi.dll SspiCli.dll CoreMessaging.dll WS2_32.dll Bcp47Langs.dll EAMProgressHandler.dll Windows.Web.dll iertutil.dll Windows.StateRepositoryPS.dll rsaenh.dll bcrypt.dll CRYPTBASE.dll Windows.Globalization.dll bcp47mrm.dll CRYPT32.dll IPHLPAPI.DLL NSI.dll dhcpcsvc6.DLL dhcpcsvc.DLL DPAPI.DLL webio.dll mswsock.dll WINNSI.DLL DNSAPI.dll rasadhlp.dll","55","3288,3616","2","5024","216","216","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","6d28ae4e-4ca6-4056-b155-3407ac13a383"
"WIN10-01","svchost","440","services","632","WaaSMedicSvc [Manual Start By LocalSystem]
","3/2/2021 11:43:11 PM","00:35:32.9306706","0.015625","00:00:00.0156250",,"0",,,"7192576","6.86 MB",,,,,,,,,,"0","2552","1",,"144","144","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","6d28ae4e-4ca6-4056-b155-3407ac13a383"
"WIN10-01","msiexec","2172","services","632","msiserver [Manual Start By LocalSystem]
","3/3/2021 12:12:36 AM","00:06:08.6237260","0.015625","00:00:00.0156250",,"0","C:\Windows\system32\msiexec.exe /V","C:\Windows\system32\msiexec.exe","8744960","8.34 MB","0A8797D088023A7F17BB00B22FF7C91036070CCA561BFF5337C472313C0CB4AD","A4341B9FD50FB9964283220A36A1EF6F6FAA7840","Valid","Microsoft Windows","Microsoft Corporation","Windows Installer - Unicode","5.0.19041.1","Windows? installer","msiexec.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll apphelp.dll AcLayers.DLL msvcrt.dll USER32.dll win32u.dll GDI32.dll gdi32full.dll msvcp_win.dll ucrtbase.dll SHLWAPI.dll ADVAPI32.dll sechost.dll RPCRT4.dll sfc.dll WINSPOOL.DRV sfc_os.DLL ole32.dll combase.dll COMCTL32.DLL kernel.appcore.dll bcryptPrimitives.dll clbcatq.dll Msi.dll SHELL32.dll bcrypt.dll","29","3324,2180,3756,1584","4","10908","163","163","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","6d28ae4e-4ca6-4056-b155-3407ac13a383"
"WIN10-01","GoogleUpdate","3492","svchost","696",,"3/3/2021 12:17:56 AM","00:00:48.2252064","0.078125","00:00:00.0781250",,"0","""C:\Program Files (x86)\Google\Update\GoogleUpdate.exe"" /ua /installsource scheduler","C:\Program Files (x86)\Google\Update\GoogleUpdate.exe","9465856","9.03 MB","07034876B9EC0B59432B96FEDB7E10E332440159F9802FAAD5F5B99F01885F6B","A3958AE522F3C54B878B20D7B0F63711E08666B2","Valid","Google LLC","Google LLC","Google Update","1.3.36.51","Google Installer","GoogleUpdate.exe ntdll.dll wow64.dll wow64win.dll wow64cpu.dll","5","2388,2992,1292,3096,2008,2884","6","4324","269","269","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","6d28ae4e-4ca6-4056-b155-3407ac13a383"
"WIN10-01","wsmprovhost","104","svchost","788",,"3/3/2021 12:18:44 AM","00:00:00.6901493","2.578125","00:00:02.5781250",,"0","C:\Windows\system32\wsmprovhost.exe -Embedding","C:\Windows\system32\wsmprovhost.exe","112287744","107.09 MB","0FBB9BE7CA2AAFDE4ED8614A3A9DEF68E5AF1A2CB2E15D6CBCBF7B72F4DCD3B6","A4341B9FD50FB9964283220A36A1EF6F6FAA7840","Valid","Microsoft Windows","Microsoft Corporation","Microsoft? Windows? Operating System","10.0.19041.488","Host process for WinRM plug-ins","wsmprovhost.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll msvcrt.dll combase.dll ucrtbase.dll RPCRT4.dll WsmSvc.DLL OLEAUT32.dll msvcp_win.dll CRYPT32.dll sechost.dll advapi32.dll miutils.dll DSROLE.dll mi.dll pcwum.dll user32.dll win32u.dll GDI32.dll gdi32full.dll kernel.appcore.dll bcryptPrimitives.dll clbcatq.dll wsmplpxy.dll winhttp.dll pwrshplugin.dll OLE32.dll ATL.DLL mscoree.dll mscoreei.dll SHLWAPI.dll VERSION.dll clr.dll VCRUNTIME140_CLR0400.dll ucrtbase_clr0400.dll psapi.dll mscorlib.ni.dll System.ni.dll System.Core.ni.dll System.Management.Automation.ni.dll CRYPTSP.dll rsaenh.dll bcrypt.dll CRYPTBASE.dll Microsoft.Management.Infrastructure.ni.dll System.Xml.ni.dll shell32.dll windows.storage.dll Wldp.dll SHCORE.dll USERENV.dll profapi.dll SspiCli.dll System.Management.ni.dll System.DirectoryServices.ni.dll System.Data.ni.dll System.Data.dll WS2_32.dll WINTRUST.dll MSASN1.dll MSISIP.DLL coml2.dll wshext.dll AppxSip.dll OpcServices.DLL urlmon.dll XmlLite.dll iertutil.dll pwrshsip.dll System.Numerics.ni.dll System.Configuration.ni.dll clrjit.dll Microsoft.PowerShell.Security.ni.dll System.Transactions.ni.dll System.Transactions.dll secur32.dll diasymreader.dll amsi.dll MpOav.dll MPCLIENT.DLL gpapi.dll Microsoft.PowerShell.Commands.Utility.ni.dll System.Configuration.Install.ni.dll Microsoft.PowerShell.Commands.Management.ni.dll wminet_utils.dll wmiutils.dll wbemcomn.dll wbemprox.dll IPHLPAPI.DLL mswsock.dll DNSAPI.dll NSI.dll rasadhlp.dll wbemsvc.dll fastprox.dll Microsoft.Management.Infrastructure.Native.ni.dll Microsoft.Management.Infrastructure.Native.Unmanaged.DLL wmidcom.dll DPAPI.DLL imagehlp.dll cryptnet.dll","103","1580,1076,1248,1512,1032,4012,1936,372,1556,452,1868,3524,2232,3944,3252,3592,3840,1720,2940,3224","20","2944","828","828","MOBILELAB\Dan","S-1-5-21-3036625279-3127291219-2495432101-1117","True","localhost","6d28ae4e-4ca6-4056-b155-3407ac13a383"
"WIN10-01","WmiPrvSE","2692","svchost","788",,"3/3/2021 12:18:44 AM","-00:00:00.1154890","0.390625","00:00:00.3906250",,"0","C:\Windows\system32\wbem\wmiprvse.exe","C:\Windows\system32\wbem\wmiprvse.exe","13975552","13.33 MB","2198A7B58BCCB758036B969DDAE6CC2ECE07565E2659A7C541A313A0492231A3","A4341B9FD50FB9964283220A36A1EF6F6FAA7840","Valid","Microsoft Windows","Microsoft Corporation","Microsoft? Windows? Operating System","10.0.19041.546","WMI Provider Host","wmiprvse.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll msvcrt.dll FastProx.dll combase.dll ucrtbase.dll RPCRT4.dll NCObjAPI.DLL wbemcomn.dll advapi32.dll sechost.dll user32.dll win32u.dll GDI32.dll gdi32full.dll msvcp_win.dll kernel.appcore.dll bcryptPrimitives.dll clbcatq.dll wbemprox.dll WS2_32.dll OLEAUT32.dll wbemsvc.dll wmiutils.dll cimwin32.dll powrprof.dll framedynos.dll SspiCli.dll UMPDC.dll winbrand.dll tscfgwmi.dll ole32.dll SHELL32.dll CRYPT32.dll IPHLPAPI.DLL WINSTA.dll REGAPI.dll ncrypt.dll DSROLE.dll DSPARSE.dll NTASN1.dll cfgbkend.dll shcore.dll NSI.dll dhcpcsvc6.DLL dhcpcsvc.DLL DNSAPI.dll mswsock.dll rasadhlp.dll bcrypt.dll NetTCPIP.dll WINNSI.DLL wmitomi.dll mi.dll miutils.dll","57","3792,3152,3180,776,2520,3640,208,3012,4024,2168,1864,3752,424","13","4816","247","247","NT AUTHORITY\NETWORK SERVICE","S-1-5-20","True","localhost","6d28ae4e-4ca6-4056-b155-3407ac13a383"
"WIN10-02","Idle","0","Idle","0","AJRouter [Manual Start By NT AUTHORITY\LocalService]
",,,,,,"0",,,"8192","8 KB",,,,,,,,,,"0","0","1",,"0","0",,,"True","localhost","82856297-598f-446d-8315-cff0e2542eb1"
"WIN10-02","System","4","Idle","0",,"3/2/2021 8:21:07 PM","03:57:37.2942859","5.359375","00:00:05.3593750","[Listen] ::;47001 <--> ::;0 [03/02/2021 17:21:13]
[Listen] ::;5985 <--> ::;0 [03/02/2021 17:21:13]
[Listen] ::;445 <--> ::;0 [03/02/2021 17:21:13]
[Established] 10.10.10.102;5985 <--> 10.10.10.100;58641 [03/02/2021 21:18:44]
[Established] 10.10.10.102;5985 <--> 10.10.10.100;58636 [03/02/2021 21:18:44]
[Established] 10.10.10.102;5985 <--> 10.10.10.100;58633 [03/02/2021 21:18:44]
[Listen] 10.10.10.102;139 <--> 0.0.0.0;0 [03/02/2021 17:21:12]","7",,,"135168","132 KB",,,,,,,,,,"0","12,16,20,24,28,32,36,40,44,48,56,60,64,68,80,84,88,92,116,120,124,132,136,140,144,148,152,156,160,168,172,176,180,184,188,192,196,204,212,216,224,228,232,236,240,244,248,252,256,260,264,268,284,288,292,296,300,304,308,312,316,320,328,332,340,344,360,364,368,376,380,384,396,416,480,512,516,520,524,528,588,868,1736,1764,1952,2164,2168,2172,2196,2364,2388,2424,2476,2480,2484,2488,2492,2496,2660,2664,2668,2684,2732,2948,3092,3096,3620,1236,1824,3512,3124,1756,52,3396,3636,2796,3332,2240,3736","119",,"1478","1478",,,"True","localhost","82856297-598f-446d-8315-cff0e2542eb1"
"WIN10-02","Registry","72","System","4",,"3/2/2021 8:21:06 PM","03:57:38.1630680","0.34375","00:00:00.3437500",,"0",,,"12697600","12.11 MB",,,,,,,,,,"0","76,464,468,472","4",,"0","0","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","82856297-598f-446d-8315-cff0e2542eb1"
"WIN10-02","smss","388","System","4",,"3/2/2021 8:21:07 PM","03:57:37.2896856","0.0625","00:00:00.0625000",,"0",,,"94208","92 KB",,,,,,,,,,"0","392,404","2",,"53","53","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","82856297-598f-446d-8315-cff0e2542eb1"
"WIN10-02","csrss","492","wsmprovhost","484",,"3/2/2021 8:21:08 PM","03:57:36.4886763","0.265625","00:00:00.2656250",,"0",,,"1384448","1.32 MB",,,,,,,,,,"0","504,532,540,544,548,580,604,612,860","9",,"333","333","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","82856297-598f-446d-8315-cff0e2542eb1"
"WIN10-02","wininit","560","wsmprovhost","484",,"3/2/2021 8:21:08 PM","03:57:36.4477496","0.015625","00:00:00.0156250","[Listen] ::;49665 <--> ::;0 [03/02/2021 17:21:08]
[Listen] 0.0.0.0;49665 <--> 0.0.0.0;0 [03/02/2021 17:21:08]","2",,,"737280","720 KB",,,,,,,,,,"0","564","1",,"164","164","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","82856297-598f-446d-8315-cff0e2542eb1"
"WIN10-02","csrss","568",,"552",,"3/2/2021 8:21:08 PM","03:57:36.4419465","0.09375","00:00:00.0937500",,"0",,,"192512","188 KB",,,,,,,,,,"0","596,608,632,640,644,648,680,716,720,940","10",,"167","167","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","82856297-598f-446d-8315-cff0e2542eb1"
"WIN10-02","services","620","wininit","560",,"3/2/2021 8:21:08 PM","03:57:36.3984427","0.890625","00:00:00.8906250","[Listen] ::;49670 <--> ::;0 [03/02/2021 17:21:13]
[Listen] 0.0.0.0;49670 <--> 0.0.0.0;0 [03/02/2021 17:21:13]","2",,,"9740288","9.29 MB",,,,,,,,,,"0","752,872,1752,2736,3460,3448","6",,"417","417","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","82856297-598f-446d-8315-cff0e2542eb1"
"WIN10-02","winlogon","652",,"552",,"3/2/2021 8:21:08 PM","03:57:36.3810596","0.0625","00:00:00.0625000",,"0","winlogon.exe","C:\Windows\system32\winlogon.exe","532480","520 KB","A4D74C4A92007E3D6B893187F67DEA65C15A0A551E1F8956685D115A3F202958","A4341B9FD50FB9964283220A36A1EF6F6FAA7840","Valid","Microsoft Windows","Microsoft Corporation","Microsoft? Windows? Operating System","10.0.19041.1","Windows Logon Application","winlogon.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll msvcrt.dll sechost.dll RPCRT4.dll combase.dll ucrtbase.dll advapi32.dll powrprof.dll UMPDC.dll profapi.dll user32.dll win32u.dll GDI32.dll gdi32full.dll msvcp_win.dll IMM32.DLL winsta.dll SspiCli.dll USERENV.dll profext.dll ntmarta.dll Bcrypt.dll bcryptprimitives.dll firewallapi.dll DNSAPI.dll IPHLPAPI.DLL NSI.dll fwbase.dll uxinit.dll shcore.dll dwmapi.dll UxTheme.dll CRYPT32.dll DPAPI.dll CRYPTBASE.dll dwminit.dll apphelp.dll","40","656,952","2","6984","211","211","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","82856297-598f-446d-8315-cff0e2542eb1"
"WIN10-02","lsass","660","wininit","560","KeyIso [Manual Start By LocalSystem]
","3/2/2021 8:21:08 PM","03:57:36.3786151","1.390625","00:00:01.3906250","[Listen] ::;49668 <--> ::;0 [03/02/2021 17:21:12]
[Listen] ::;49664 <--> ::;0 [03/02/2021 17:21:08]
[Listen] 0.0.0.0;49668 <--> 0.0.0.0;0 [03/02/2021 17:21:12]
[Listen] 0.0.0.0;49664 <--> 0.0.0.0;0 [03/02/2021 17:21:08]","4","C:\Windows\system32\lsass.exe","C:\Windows\system32\lsass.exe","9039872","8.62 MB","56E91451FEAD9946ACA8E2F0AAE99FDEA302FD90F0708F68013BDDEDAB580F3B","A4341B9FD50FB9964283220A36A1EF6F6FAA7840","Valid","Microsoft Windows","Microsoft Corporation","Microsoft? Windows? Operating System","10.0.19041.546","Local Security Authority Process","lsass.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll RPCRT4.dll lsasrv.dll ucrtbase.dll SspiCli.dll WS2_32.dll sechost.dll WLDAP32.dll MSASN1.dll samsrv.dll bcrypt.dll CRYPT32.dll ncrypt.dll NTASN1.dll Wldp.dll msvcrt.dll advapi32.dll bcryptprimitives.dll msprivs.DLL netprovfw.dll JOINUTIL.DLL negoexts.DLL CRYPTBASE.dll CRYPTSP.dll kerberos.DLL msvcp_win.dll KerbClientShared.dll cryptdll.dll mswsock.dll msv1_0.DLL NtlmShared.dll netlogon.DLL gmsaclient.dll DNSAPI.dll netutils.dll logoncli.dll powrprof.dll USERENV.dll IPHLPAPI.DLL NSI.dll UMPDC.dll tspkg.DLL pku2u.DLL cloudAP.DLL profapi.dll aadcloudap.dll combase.dll wkscli.dll msvcp110_win.dll MicrosoftAccountCloudAP.dll DPAPI.DLL rsaenh.dll wdigest.DLL schannel.DLL efslsaext.dll shcore.dll dpapisrv.dll SspiSrv.dll winsta.dll KDCPW.DLL scecli.DLL secur32.dll AUTHZ.dll gpapi.dll rasadhlp.dll fwpuclnt.dll DSPARSE.dll ntdsapi.dll wevtapi.dll keyiso.dll NCRYPTPROV.DLL ngcpopkeysrv.dll OLEAUT32.dll cfgmgr32.dll DEVOBJ.dll PCPKsp.dll ntmarta.dll tbs.dll imagehlp.dll ncryptsslp.dll dssenh.dll mskeyprotect.dll certpoleng.dll winbrand.dll","87","696,700,704,728,2260,2416,3324","7","7232","980","980","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","82856297-598f-446d-8315-cff0e2542eb1"
"WIN10-02","svchost","780","services","620","BrokerInfrastructure [Auto Start By LocalSystem]
","3/2/2021 8:21:08 PM","03:57:36.1781614","0.359375","00:00:00.3593750",,"0","C:\Windows\system32\svchost.exe -k DcomLaunch -p","C:\Windows\system32\svchost.exe","9199616","8.77 MB","643EC58E82E0272C97C2A59F6020970D881AF19C0AD5029DB9C958C13B6558C7","A4341B9FD50FB9964283220A36A1EF6F6FAA7840","Valid","Microsoft Windows","Microsoft Corporation","Microsoft? Windows? Operating System","10.0.19041.1","Host Process for Windows Services","svchost.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll sechost.dll RPCRT4.dll ucrtbase.dll umpnpmgr.dll msvcrt.dll WLDP.DLL advapi32.dll umpo.dll UMPDC.dll slc.dll sppc.dll umpoext.dll cfgmgr32.dll combase.dll shcore.dll powrprof.dll tdh.dll msvcp_win.dll dxgi.dll win32u.dll gdi32.dll gdi32full.dll USER32.dll gpapi.dll HID.DLL windows.storage.dll shlwapi.dll rpcss.dll bcryptPrimitives.dll SspiCli.dll psmsrv.dll kernel.appcore.dll psmserviceexthost.dll RMCLIENT.dll IPHLPAPI.DLL wer.dll bisrv.dll OLEAUT32.dll ResourcePolicyClient.dll EventAggregation.dll ntmarta.dll lsm.dll dwmapi.dll WS2_32.dll mswsock.dll wshhyperv.dll SYSNTFY.dll DEVOBJ.dll Userenv.dll clbcatq.dll embeddedmodesvcapi.dll bcrypt.dll resourcepolicyserver.dll CRYPT32.dll CRYPTSP.dll systemeventsbrokerserver.dll BrokerLib.dll DAB.dll lsmproxy.dll usermgrcli.dll CRYPTBASE.DLL bi.dll rsaenh.dll WINNSI.DLL NSI.dll profapi.dll","70","784,864,880,916,944,432,572,552,592","9","7556","685","685","NT AUTHORITY\SYSTEM","S-1-5-18","True","localhost","82856297-598f-446d-8315-cff0e2542eb1"
"WIN10-02","fontdrvhost","788","winlogon","652",,"3/2/2021 8:21:08 PM","03:57:36.1344454","0.015625","00:00:00.0156250",,"0","""fontdrvhost.exe""","C:\Windows\system32\fontdrvhost.exe","237568","232 KB","418FBE7F21915384A1A87010DE7CDBF86690B497999547E6C5BE93FBA8E91FF7","A4341B9FD50FB9964283220A36A1EF6F6FAA7840","Valid","Microsoft Windows","Microsoft Corporation","Microsoft? Windows? Operating System","10.0.19041.546","Usermode Font Driver Host","fontdrvhost.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll msvcp_win.dll ucrtbase.dll win32u.dll","7","792,812,816,820,824","5","7912","39","39","Font Driver Host\UMFD-1","S-1-5-96-0-1","True","localhost","82856297-598f-446d-8315-cff0e2542eb1"
"WIN10-02","fontdrvhost","796","wininit","560",,"3/2/2021 8:21:08 PM","03:57:36.1242595","0","00:00:00",,"0","""fontdrvhost.exe""","C:\Windows\system32\fontdrvhost.exe","430080","420 KB","418FBE7F21915384A1A87010DE7CDBF86690B497999547E6C5BE93FBA8E91FF7","A4341B9FD50FB9964283220A36A1EF6F6FAA7840","Valid","Microsoft Windows","Microsoft Corporation","Microsoft? Windows? Operating System","10.0.19041.546","Usermode Font Driver Host","fontdrvhost.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll msvcp_win.dll ucrtbase.dll win32u.dll","7","800,832,836,840,844","5","8208","39","39","Font Driver Host\UMFD-0","S-1-5-96-0-0","True","localhost","82856297-598f-446d-8315-cff0e2542eb1"
"WIN10-02","svchost","884","services","620","RpcEptMapper [Auto Start By NT AUTHORITY\NetworkService]
","3/2/2021 8:21:08 PM","03:57:35.9326199","0.765625","00:00:00.7656250","[Listen] ::;135 <--> ::;0 [03/02/2021 17:21:08]
[Listen] 0.0.0.0;135 <--> 0.0.0.0;0 [03/02/2021 17:21:08]","2","C:\Windows\system32\svchost.exe -k RPCSS -p","C:\Windows\system32\svchost.exe","5672960","5.41 MB","643EC58E82E0272C97C2A59F6020970D881AF19C0AD5029DB9C958C13B6558C7","A4341B9FD50FB9964283220A36A1EF6F6FAA7840","Valid","Microsoft Windows","Microsoft Corporation","Microsoft? Windows? Operating System","10.0.19041.1","Host Process for Windows Services","svchost.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll sechost.dll RPCRT4.dll ucrtbase.dll rpcepmap.dll WLDP.DLL msvcrt.dll advapi32.dll sspicli.dll RpcRtRemote.dll bcryptPrimitives.dll WS2_32.dll FirewallAPI.dll combase.dll DNSAPI.dll IPHLPAPI.DLL NSI.dll fwbase.dll rpcss.dll mswsock.dll powrprof.dll UMPDC.dll wshhyperv.dll clbcatq.dll fwpuclnt.dll bcrypt.dll kernel.appcore.dll wtsapi32.dll WINSTA.dll OLEAUT32.dll msvcp_win.dll","34","888,904,920,556,108,3312,3268,2708,1124","9","8496","653","653","NT AUTHORITY\NETWORK SERVICE","S-1-5-20","True","localhost","82856297-598f-446d-8315-cff0e2542eb1"
"WIN10-02","dwm","960","winlogon","652",,"3/2/2021 8:21:08 PM","03:57:35.8329725","0.1875","00:00:00.1875000",,"0","""dwm.exe""","C:\Windows\system32\dwm.exe","6541312","6.24 MB","18B84DF6110F4A23660A256E558BCE4F5FC0D47678E4D1F9F8188DD490E5B293","A4341B9FD50FB9964283220A36A1EF6F6FAA7840","Valid","Microsoft Windows","Microsoft Corporation","Microsoft? Windows? Operating System","10.0.19041.1","Desktop Window Manager","dwm.exe ntdll.dll KERNEL32.DLL KERNELBASE.dll apphelp.dll ucrtbase.dll advapi32.dll msvcrt.dll sechost.dll RPCRT4.dll gdi32.dll win32u.dll gdi32full.dll msvcp_win.dll USER32.dll combase.dll dwmredir.dll udwm.dll cfgmgr32.dll dxgi.dll CoreMessaging.dll WS2_32.dll CoreUIComponents.dll SHCORE.dll dwmcore.dll dcomp.dll ntmarta.dll kernel.appcore.dll wintypes.dll bcryptPrimitives.dll powrprof.dll d2d1.dll d3d11.dll D3DCOMPILER_47.dll CRYPTSP.dll IMM32.DLL UMPDC.dll XmlLite.dll uxtheme.dll dwmghost.dll dwmapi.dll avrt.dll ism.dll WINTRUST.dll CRYPT32.dll bcrypt.dll OLEAUT32.dll PROPSYS.dll HID.DLL NInput.dll MSASN1.dll clbcatq.dll windowmanagementapi.dll twinapi.appcore.dll rsaenh.dll CRYPTBASE.dll imagehlp.dll gpapi.dll gameinput.dll Windows.Gaming.Input.dll WindowsCodecs.dll UIAnimation.dll DispBroker.Desktop.dll mscms.dll USERENV.dll ColorAdapterClient.dll OneCoreUAPCommonProxyStub.dll ActXPrxy.dll DispBroker.dll Windows.Graphics.dll wtsapi32.dll WINSTA.dll D3D10Warp.dll dxcore.dll Cabinet.dll wuceffects.dll","76","964,984,1004,1128,1132,1136,1144,1152,1156,1160,1168,1172,1328,1344,1372","15","8852","684","684","Window Manager\DWM-1","S-1-5-90-0-1","True","localhost","82856297-598f-446d-8315-cff0e2542eb1"
