"PSComputerName","InstallDate","Status","Description","Service","DeviceID","HardwareID","Manufacturer"
"2012DATA-DC1",,"","System timer",,"ACPI\PNP0100\4&25EE97C0&0","ACPI\VEN_PNP&DEV_0100; ACPI\PNP0100; *PNP0100","(Standard system devices)"
"2012DATA-DC1",,"OK","Volume Manager","volmgr","ROOT\VOLMGR\0000","ROOT\VOLMGR","Microsoft"
"2012DATA-DC1",,"OK","Generic USB Hub","USBHUB3","USB\VID_0E0F&PID_0002\6&16AB4107&0&2","USB\VID_0E0F&PID_0002&REV_0100","(Standard USB HUBs)"
"2012DATA-DC1",,"OK","Generic USB Hub","USBHUB3","USB\VID_0E0F&PID_0002\6&16AB4107&0&4","USB\VID_0E0F&PID_0002&REV_0100","(Standard USB HUBs)"
"2012DATA-DC1",,"OK","PCI bus","pci","ACPI\PNP0A03\2&DABA3FF&1","ACPI\VEN_PNP&DEV_0A03; ACPI\PNP0A03; *PNP0A03","(Standard system devices)"
"2012DATA-DC1",,"OK","IDE Channel","atapi","PCIIDE\IDECHANNEL\4&39EC5D8A&0&0","Intel-PIIX4; Internal_IDE_Channel","(Standard IDE ATA/ATAPI controllers)"
"2012DATA-DC1",,"OK","IDE Channel","atapi","PCIIDE\IDECHANNEL\4&39EC5D8A&0&1","Intel-PIIX4; Internal_IDE_Channel","(Standard IDE ATA/ATAPI controllers)"
"2012DATA-DC1",,"OK","Microsoft Hyper-V Generation Counter","gencounter","ACPI\VMW0001\7","ACPI\VEN_VMW&DEV_0001; ACPI\VMW0001; *VMW0001","Microsoft"
"2012DATA-DC1",,"OK","Microsoft Basic Display Driver","BasicDisplay","ROOT\BASICDISPLAY\0000","ROOT\BasicDisplay","(Standard display types)"
"2012DATA-DC1",,"OK","Generic Bus",,"ACPI\PNP0A05\4&25EE97C0&0","ACPI\VEN_PNP&DEV_0A05; ACPI\PNP0A05; *PNP0A05","(Standard system devices)"
"2012DATA-DC1",,"OK","WAN Miniport (IP)","NdisWan","ROOT\MS_NDISWANIP\0000","ms_ndiswanip","Microsoft"
"2012DATA-DC1",,"OK","UMBus Enumerator","umbus","UMB\UMB\1&841921D&0&TERMINPUT_BUS","UMB\UMBUS","Microsoft"
"2012DATA-DC1",,"OK","WAN Miniport (SSTP)","RasSstp","ROOT\MS_SSTPMINIPORT\0000","ms_sstpminiport","Microsoft"
"2012DATA-DC1",,"OK","USB Input Device","HidUsb","USB\VID_0E0F&PID_0003&MI_00\8&37940623&0&0000","USB\VID_0E0F&PID_0003&REV_0102&MI_00; USB\VID_0E0F&PID_0003&MI_00","(Standard system devices)"
"2012DATA-DC1",,"OK","WAN Miniport (IKEv2)","RasAgileVpn","ROOT\MS_AGILEVPNMINIPORT\0000","ms_agilevpnminiport","Microsoft"
"2012DATA-DC1",,"OK","High Definition Audio Device","HdAudAddService","HDAUDIO\FUNC_01&VEN_15AD&DEV_1975&SUBSYS_15AD1975&REV_1001\5&322E5E46&0&0001","HDAUDIO\FUNC_01&VEN_15AD&DEV_1975&SUBSYS_15AD1975&REV_1001; HDAUDIO\FUNC_01&VEN_15AD&DEV_1975&SUBSYS_15AD1975","Microsoft"
"2012DATA-DC1",,"OK","Microsoft Teredo Tunneling Adapter","tunnel","ROOT\*TEREDO\0000","*TEREDO","Microsoft"
"2012DATA-DC1",,"OK","CD-ROM Drive","cdrom","SCSI\CDROM&VEN_NECVMWAR&PROD_VMWARE_SATA_CD01\5&3F6B946&0&010000","SCSI\CdRomNECVMWarVMware_SATA_CD011.00; SCSI\CdRomNECVMWarVMware_SATA_CD01; SCSI\CdRomNECVMWar; SCSI\NECVMWarVMware_SATA_CD011; NECVMWarVMware_SATA_CD011; GenCdRom","(Standard CD-ROM drives)"
"2012DATA-DC1",,"OK","Composite Bus Enumerator","CompositeBus","ROOT\COMPOSITEBUS\0000","ROOT\CompositeBus","Microsoft"
"2012DATA-DC1",,"OK","Microsoft Virtual Drive Enumerator","vdrvroot","ROOT\VDRVROOT\0000","ROOT\vdrvroot","Microsoft"
"2012DATA-DC1",,"OK","VMware USB Pointing Device","mouhid","HID\VID_0E0F&PID_0003&MI_00\9&2A3BF90E&0&0000","HID\VID_0E0F&PID_0003&REV_0102&MI_00; HID\VID_0E0F&PID_0003&MI_00; HID_DEVICE_SYSTEM_MOUSE; HID_DEVICE_UP:0001_U:0002; HID_DEVICE","VMware, Inc."
"2012DATA-DC1",,"OK","Microsoft Storage Spaces Controller","spaceport","ROOT\SPACEPORT\0000","Root\Spaceport","Microsoft"
"2012DATA-DC1",,"OK","Communications Port","Serial","ACPI\PNP0501\1","ACPI\VEN_PNP&DEV_0501; ACPI\PNP0501; *PNP0501","(Standard port types)"
"2012DATA-DC1",,"OK","Communications Port","Serial","ACPI\PNP0501\2","ACPI\VEN_PNP&DEV_0501; ACPI\PNP0501; *PNP0501","(Standard port types)"
"2012DATA-DC1",,"Degraded","Microsoft Kernel Debug Network Adapter","kdnic","ROOT\KDNIC\0000","root\kdnic","Microsoft"
"2012DATA-DC1",,"OK","LSI Adapter, SAS 3000 series, 8-port with 1068","LSI_SAS","PCI\VEN_1000&DEV_0054&SUBSYS_197615AD&REV_01\4&2732702B&0&00A8","PCI\VEN_1000&DEV_0054&SUBSYS_197615AD&REV_01; PCI\VEN_1000&DEV_0054&SUBSYS_197615AD; PCI\VEN_1000&DEV_0054&CC_010700; PCI\VEN_1000&DEV_0054&CC_0107","LSI"
"2012DATA-DC1",,"OK","USB Root Hub","usbhub","USB\ROOT_HUB20\5&25F23B66&0","USB\ROOT_HUB20&VID15AD&PID0770&REV0000; USB\ROOT_HUB20&VID15AD&PID0770; USB\ROOT_HUB20","(Standard USB Host Controller)"
"2012DATA-DC1",,"OK","WAN Miniport (IPv6)","NdisWan","ROOT\MS_NDISWANIPV6\0000","ms_ndiswanipv6","Microsoft"
"2012DATA-DC1",,"OK","USB Root Hub","usbhub","USB\ROOT_HUB\5&17DF1C1B&0","USB\ROOT_HUB&VID15AD&PID0774&REV0000; USB\ROOT_HUB&VID15AD&PID0774; USB\ROOT_HUB","(Standard USB Host Controller)"
"2012DATA-DC1",,"OK","VMware Pointing Device","i8042prt","ACPI\PNP0F13\4&25EE97C0&0","ACPI\VEN_PNP&DEV_0F13; ACPI\PNP0F13; *PNP0F13","VMware, Inc."
"2012DATA-DC1",,"OK","Standard Universal PCI to USB Host Controller","usbuhci","PCI\VEN_15AD&DEV_0774&SUBSYS_197615AD&REV_00\4&B70F118&0&0088","PCI\VEN_15AD&DEV_0774&SUBSYS_197615AD&REV_00; PCI\VEN_15AD&DEV_0774&SUBSYS_197615AD; PCI\VEN_15AD&DEV_0774&CC_0C0300; PCI\VEN_15AD&DEV_0774&CC_0C03","(Standard USB Host Controller)"
"2012DATA-DC1",,"OK","Intel(R) 82574L Gigabit Network Connection","e1iexpress","PCI\VEN_8086&DEV_10D3&SUBSYS_07D015AD&REV_00\000C29FFFF1315F700","PCI\VEN_8086&DEV_10D3&SUBSYS_07D015AD&REV_00; PCI\VEN_8086&DEV_10D3&SUBSYS_07D015AD; PCI\VEN_8086&DEV_10D3&CC_020000; PCI\VEN_8086&DEV_10D3&CC_0200","Intel Corporation"
"2012DATA-DC1",,"OK","USB Input Device","HidUsb","USB\VID_0E0F&PID_0003&MI_01\8&37940623&0&0001","USB\VID_0E0F&PID_0003&REV_0102&MI_01; USB\VID_0E0F&PID_0003&MI_01","(Standard system devices)"
"2012DATA-DC1",,"OK","USB Root Hub (xHCI)","USBHUB3","USB\ROOT_HUB30\5&CF77B60&0&0","USB\ROOT_HUB30&VID15AD&PID0778&REV0000; USB\ROOT_HUB30&VID15AD&PID0778; USB\ROOT_HUB30","(Standard USB HUBs)"
"2012DATA-DC1",,"","High precision event timer",,"ACPI\PNP0103\4&25EE97C0&0","ACPI\VEN_PNP&DEV_0103; ACPI\PNP0103; *PNP0103","(Standard system devices)"
"2012DATA-DC1",,"OK","UMBus Root Bus Enumerator","umbus","ROOT\UMBUS\0000","root\umbus","Microsoft"
"2012DATA-DC1",,"OK","Standard Enhanced PCI to USB Host Controller","usbehci","PCI\VEN_15AD&DEV_0770&SUBSYS_077015AD&REV_00\4&B70F118&0&1088","PCI\VEN_15AD&DEV_0770&SUBSYS_077015AD&REV_00; PCI\VEN_15AD&DEV_0770&SUBSYS_077015AD; PCI\VEN_15AD&DEV_0770&CC_0C0320; PCI\VEN_15AD&DEV_0770&CC_0C03","(Standard USB Host Controller)"
"2012DATA-DC1",,"OK","High Definition Audio Controller","HDAudBus","PCI\VEN_15AD&DEV_1977&SUBSYS_197715AD&REV_09\4&B70F118&0&0888","PCI\VEN_15AD&DEV_1977&SUBSYS_197715AD&REV_09; PCI\VEN_15AD&DEV_1977&SUBSYS_197715AD; PCI\VEN_15AD&DEV_1977&CC_040300; PCI\VEN_15AD&DEV_1977&CC_0403","Microsoft"
"2012DATA-DC1",,"OK","ACPI x64-based PC","\Driver\ACPI_HAL","ROOT\ACPI_HAL\0000","acpiapic","(Standard computers)"
"2012DATA-DC1",,"OK","System CMOS/real time clock",,"ACPI\PNP0B00\4&25EE97C0&0","ACPI\VEN_PNP&DEV_0B00; ACPI\PNP0B00; *PNP0B00","(Standard system devices)"
"2012DATA-DC1",,"OK","Intel 82371AB/EB PCI to ISA bridge (ISA mode)","msisadrv","PCI\VEN_8086&DEV_7110&SUBSYS_197615AD&REV_08\3&18D45AA6&0&38","PCI\VEN_8086&DEV_7110&SUBSYS_197615AD&REV_08; PCI\VEN_8086&DEV_7110&SUBSYS_197615AD; PCI\VEN_8086&DEV_7110&CC_060100; PCI\VEN_8086&DEV_7110&CC_0601","Intel"
"2012DATA-DC1",,"OK","Standard PS/2 Keyboard","i8042prt","ACPI\PNP0303\4&25EE97C0&0","ACPI\VEN_PNP&DEV_0303; ACPI\PNP0303; *PNP0303","(Standard keyboards)"
"2012DATA-DC1",,"OK","Printer Port Logical Interface",,"LPTENUM\MICROSOFTRAWPORT\6&1A98CB87&0&LPT1","LPTENUM\MicrosoftRawPort958A; MicrosoftRawPort958A","(Standard system devices)"
"2012DATA-DC1",,"OK","Microsoft ACPI-Compliant System","ACPI","ACPI_HAL\PNP0C08\0","ACPI_HAL\PNP0C08; *PNP0C08","Microsoft"
"2012DATA-DC1",,"OK","Generic volume","volsnap","STORAGE\VOLUME\{0442FB0E-3713-11E4-93E8-806E6F6E6963}#0000000000100000","STORAGE\Volume","Microsoft"
"2012DATA-DC1",,"OK","Microsoft Basic Render Driver","BasicRender","ROOT\BASICRENDER\0000","ROOT\BasicRender","Microsoft"
"2012DATA-DC1",,"OK","WAN Miniport (PPTP)","PptpMiniport","ROOT\MS_PPTPMINIPORT\0000","ms_pptpminiport","Microsoft"
"2012DATA-DC1",,"OK","ACPI Fixed Feature Button",,"ACPI\FIXEDBUTTON\2&DABA3FF&1","ACPI\VEN_Fixe&DEV_dButton; ACPI\FixedButton; *FixedButton","(Standard system devices)"
"2012DATA-DC1",,"OK","Microsoft ISATAP Adapter","tunnel","ROOT\*ISATAP\0000","*ISATAP","Microsoft"
"2012DATA-DC1",,"OK","Microsoft ISATAP Adapter","tunnel","ROOT\*ISATAP\0001","*ISATAP","Microsoft"
"2012DATA-DC1",,"OK","WAN Miniport (Network Monitor)","NdisWan","ROOT\MS_NDISWANBH\0000","ms_ndiswanbh","Microsoft"
"2012DATA-DC1",,"","Direct memory access controller",,"ACPI\PNP0200\4&25EE97C0&0","ACPI\VEN_PNP&DEV_0200; ACPI\PNP0200; *PNP0200","(Standard system devices)"
"2012DATA-DC1",,"","Motherboard resources",,"ACPI\PNP0C02\1F","ACPI\VEN_PNP&DEV_0C02; ACPI\PNP0C02; *PNP0C02","(Standard system devices)"
"2012DATA-DC1",,"OK","Intel 82443BX Pentium(R) II Processor to PCI Bridge",,"PCI\VEN_8086&DEV_7190&SUBSYS_197615AD&REV_01\3&18D45AA6&0&00","PCI\VEN_8086&DEV_7190&SUBSYS_197615AD&REV_01; PCI\VEN_8086&DEV_7190&SUBSYS_197615AD; PCI\VEN_8086&DEV_7190&CC_060000; PCI\VEN_8086&DEV_7190&CC_0600","Intel"
"2012DATA-DC1",,"OK","Generic Non-PnP Monitor","monitor","DISPLAY\DEFAULT_MONITOR\4&31BE19FA&0&UID0","MONITOR\Default_Monitor","(Standard monitor types)"
"2012DATA-DC1",,"OK","Intel Processor","intelppm","ACPI\GENUINEINTEL_-_INTEL64_FAMILY_6_MODEL_42_-________INTEL(R)_CORE(TM)_I7-2620M_CPU_@_2.70GHZ\_0","ACPI\GenuineIntel_-_Intel64_Family_6_Model_42; *GenuineIntel_-_Intel64_Family_6_Model_42; ACPI\GenuineIntel_-_Intel64_Family_6; *GenuineIntel_-_Intel64_Family_6; ACPI\GenuineIntel_-_Intel64; *GenuineIntel_-_Intel64","Intel"
"2012DATA-DC1",,"OK","USB Composite Device","usbccgp","USB\VID_0E0F&PID_0003\7&CCE19FE&0&1","USB\VID_0E0F&PID_0003&REV_0102; USB\VID_0E0F&PID_0003","(Standard USB Host Controller)"
"2012DATA-DC1",,"OK","VMware VMCI Host Device","vmci","ROOT\VMWVMCIHOSTDEV\0000","ROOT\VMWVMCIHOSTDEV","VMware, Inc."
"2012DATA-DC1",,"Error","VMware VMCI Host Device","vmci","ROOT\VMWVMCIHOSTDEV\0001","ROOT\VMWVMCIHOSTDEV","VMware, Inc."
"2012DATA-DC1",,"OK","PCI standard PCI-to-PCI bridge","pci","PCI\VEN_8086&DEV_7191&SUBSYS_00000000&REV_01\3&18D45AA6&0&08","PCI\VEN_8086&DEV_7191&SUBSYS_00000000&REV_01; PCI\VEN_8086&DEV_7191&SUBSYS_00000000; PCI\VEN_8086&DEV_7191&REV_01; PCI\VEN_8086&DEV_7191; PCI\VEN_8086&DEV_7191&CC_060400; PCI\VEN_8086&DEV_7191&CC_0604","(Standard system devices)"
"2012DATA-DC1",,"OK","WAN Miniport (L2TP)","Rasl2tp","ROOT\MS_L2TPMINIPORT\0000","ms_l2tpminiport","Microsoft"
"2012DATA-DC1",,"OK","USB xHCI Compliant Host Controller","USBXHCI","PCI\VEN_15AD&DEV_0778&SUBSYS_077815AD&REV_00\4&23F707FC&0&00B8","PCI\VEN_15AD&DEV_0778&SUBSYS_077815AD&REV_00; PCI\VEN_15AD&DEV_0778&SUBSYS_077815AD; PCI\VEN_15AD&DEV_0778&CC_0C0330; PCI\VEN_15AD&DEV_0778&CC_0C03","Generic USB xHCI Host Controller"
"2012DATA-DC1",,"OK","HID-compliant mouse","mouhid","HID\VID_0E0F&PID_0003&MI_01\9&664BB4C&0&0000","HID\VID_0E0F&PID_0003&REV_0102&MI_01; HID\VID_0E0F&PID_0003&MI_01; HID_DEVICE_SYSTEM_MOUSE; HID_DEVICE_UP:0001_U:0002; HID_DEVICE","Microsoft"
"2012DATA-DC1",,"OK","WAN Miniport (PPPOE)","RasPppoe","ROOT\MS_PPPOEMINIPORT\0000","ms_pppoeminiport","Microsoft"
"2012DATA-DC1",,"OK","Local Print Queue",,"SWD\PRINTENUM\{0C4A8948-11EB-4201-8CBF-9EE325DA8638}","PRINTENUM\{0f4130dd-19c7-7ab6-99a1-980f03b2ee4e}; PRINTENUM\LocalPrintQueue; {0f4130dd-19c7-7ab6-99a1-980f03b2ee4e}","Microsoft"
"2012DATA-DC1",,"OK","VMware VMCI Bus Device","vmci","PCI\VEN_15AD&DEV_0740&SUBSYS_074015AD&REV_10\3&18D45AA6&0&3F","PCI\VEN_15AD&DEV_0740&SUBSYS_074015AD&REV_10; PCI\VEN_15AD&DEV_0740&SUBSYS_074015AD; PCI\VEN_15AD&DEV_0740&CC_088000; PCI\VEN_15AD&DEV_0740&CC_0880","VMware, Inc."
"2012DATA-DC1",,"OK","Disk drive","disk","SCSI\DISK&VEN_VMWARE_&PROD_VMWARE_VIRTUAL_S\5&1982005&0&000000","SCSI\DiskVMware__VMware_Virtual_S1.0_; SCSI\DiskVMware__VMware_Virtual_S; SCSI\DiskVMware__; SCSI\VMware__VMware_Virtual_S1; VMware__VMware_Virtual_S1; GenDisk","(Standard disk drives)"
"2012DATA-DC1",,"OK","Microsoft System Management BIOS Driver","mssmbios","ROOT\MSSMBIOS\0000","ROOT\mssmbios","(Standard system devices)"
"2012DATA-DC1",,"OK","Standard floppy disk controller","fdc","ACPI\PNP0700\5&2421EB5&0","ACPI\VEN_PNP&DEV_0700; ACPI\PNP0700; *PNP0700","(Standard floppy disk controllers)"
"2012DATA-DC1",,"OK","PCI standard PCI-to-PCI bridge","pci","PCI\VEN_15AD&DEV_0790&SUBSYS_079015AD&REV_02\3&18D45AA6&0&88","PCI\VEN_15AD&DEV_0790&SUBSYS_079015AD&REV_02; PCI\VEN_15AD&DEV_0790&SUBSYS_079015AD; PCI\VEN_15AD&DEV_0790&CC_060401; PCI\VEN_15AD&DEV_0790&CC_0604","(Standard system devices)"
"2012DATA-DC1",,"OK","Plug and Play Software Device Enumerator","swenum","ROOT\SYSTEM\0000","root\swenum","(Standard system devices)"
"2012DATA-DC1",,"","System speaker",,"ACPI\PNP0800\4&25EE97C0&0","ACPI\VEN_PNP&DEV_0800; ACPI\PNP0800; *PNP0800","(Standard system devices)"
"2012DATA-DC1",,"OK","Remote Desktop Device Redirector Bus","rdpbus","ROOT\RDPBUS\0000","ROOT\RDPBUS","Microsoft"
"2012DATA-DC1",,"OK","Printer Port","Parport","ACPI\PNP0400\5&2421EB5&0","ACPI\VEN_PNP&DEV_0400; ACPI\PNP0400; *PNP0400","(Standard port types)"
"2012DATA-DC1",,"OK","VMware SVGA 3D","vm3dmp_loader","PCI\VEN_15AD&DEV_0405&SUBSYS_040515AD&REV_00\3&18D45AA6&0&78","PCI\VEN_15AD&DEV_0405&SUBSYS_040515AD&REV_00; PCI\VEN_15AD&DEV_0405&SUBSYS_040515AD; PCI\VEN_15AD&DEV_0405&CC_030000; PCI\VEN_15AD&DEV_0405&CC_0300","VMware, Inc."
"2012DATA-DC1",,"","EISA programmable interrupt controller",,"ACPI\PNP0001\4&25EE97C0&0","ACPI\VEN_PNP&DEV_0001; ACPI\PNP0001; *PNP0001","(Standard system devices)"
"2012DATA-DC1",,"OK","Intel(R) 82371AB/EB PCI Bus Master IDE Controller","intelide","PCI\VEN_8086&DEV_7111&SUBSYS_197615AD&REV_01\3&18D45AA6&0&39","PCI\VEN_8086&DEV_7111&SUBSYS_197615AD&REV_01; PCI\VEN_8086&DEV_7111&SUBSYS_197615AD; PCI\VEN_8086&DEV_7111&CC_01018A; PCI\VEN_8086&DEV_7111&CC_0101","Intel"
"DELLWIN10",,"OK","High precision event timer",,"ACPI\PNP0103\4&18351974&0","ACPI\VEN_PNP&DEV_0103; ACPI\PNP0103; *PNP0103","(Standard system devices)"
"DELLWIN10",,"OK","System board",,"ACPI\PNP0C01\2","ACPI\VEN_PNP&DEV_0C01; ACPI\PNP0C01; *PNP0C01","(Standard system devices)"
"DELLWIN10",,"OK","Motherboard resources",,"ACPI\PNP0C02\1","ACPI\VEN_PNP&DEV_0C02; ACPI\PNP0C02; *PNP0C02","(Standard system devices)"
"DELLWIN10",,"OK","Motherboard resources",,"ACPI\PNP0C02\2","ACPI\VEN_PNP&DEV_0C02; ACPI\PNP0C02; *PNP0C02","(Standard system devices)"
"DELLWIN10",,"OK","Microsoft Usbccid Smartcard Reader (WUDF)","WUDFRd","USB\VID_0A5C&PID_5800&MI_01\7&66DE6C9&0&0001","USB\VID_0A5C&PID_5800&REV_0101&MI_01; USB\VID_0A5C&PID_5800&MI_01","Microsoft"
"DELLWIN10",,"OK","Microsoft ACPI-Compliant Embedded Controller",,"ACPI\PNP0C09\0","ACPI\VEN_PNP&DEV_0C09; ACPI\PNP0C09; *PNP0C09","(Standard system devices)"
"DELLWIN10",,"OK","Generic software device",,"SWD\RADIO\{2183609F-68F2-4407-A997-6000EEE61339}","","Microsoft"
"DELLWIN10",,"OK","Disk drive","disk","SCSI\DISK&VEN_SAMSUNG&PROD_SSD_860_EVO_1TB\4&2DD0D184&0&000000","SCSI\DiskSamsung__SSD_860_EVO_1TBRVT0; SCSI\DiskSamsung__SSD_860_EVO_1TB; SCSI\DiskSamsung_; SCSI\Samsung__SSD_860_EVO_1TBR; Samsung__SSD_860_EVO_1TBR; GenDisk","(Standard disk drives)"
"DELLWIN10",,"OK","ECP Printer Port","Parport","ACPI\PNP0401\5","ACPI\VEN_PNP&DEV_0401; ACPI\PNP0401; *PNP0401","(Standard port types)"
"DELLWIN10",,"Error","Broadcom USH",,"USB\VID_0A5C&PID_5800&MI_00\7&66DE6C9&0&0000","USB\VID_0A5C&PID_5800&REV_0101&MI_00; USB\VID_0A5C&PID_5800&MI_00",
"DELLWIN10",,"OK","Microsoft ACPI-Compliant Control Method Battery","CmBatt","ACPI\PNP0C0A\1","ACPI\VEN_PNP&DEV_0C0A; ACPI\PNP0C0A; *PNP0C0A","Microsoft"
"DELLWIN10",,"OK","Microsoft ACPI-Compliant Control Method Battery","CmBatt","ACPI\PNP0C0A\2","ACPI\VEN_PNP&DEV_0C0A; ACPI\PNP0C0A; *PNP0C0A","Microsoft"
"DELLWIN10",,"OK","Microsoft ACPI-Compliant Control Method Battery","CmBatt","ACPI\PNP0C0A\3","ACPI\VEN_PNP&DEV_0C0A; ACPI\PNP0C0A; *PNP0C0A","Microsoft"
"DELLWIN10",,"OK","USB Video Device","usbvideo","USB\VID_1BCF&PID_2802&MI_00\7&92B74C4&0&0000","USB\VID_1BCF&PID_2802&REV_1<09&MI_00; USB\VID_1BCF&PID_2802&MI_00","Microsoft"
"DELLWIN10",,"OK","My Passport 25E2","WUDFWpdFs","SWD\WPDBUSENUM\{4B81277B-C842-11E8-9042-EFBA3DE5937B}#0000000000100000","","WD      "
"DELLWIN10",,"OK","Local Print Queue",,"SWD\PRINTENUM\PRINTQUEUES","PRINTENUM\LocalPrintQueue","Microsoft"
"DELLWIN10",,"OK","System CMOS/real time clock",,"ACPI\PNP0B00\4&18351974&0","ACPI\VEN_PNP&DEV_0B00; ACPI\PNP0B00; *PNP0B00","(Standard system devices)"
"DELLWIN10",,"Error","Mass Storage Controller",,"PCI\VEN_1217&DEV_8331&SUBSYS_04941028&REV_05\4&3CB8275&0&02E5","PCI\VEN_1217&DEV_8331&SUBSYS_04941028&REV_05; PCI\VEN_1217&DEV_8331&SUBSYS_04941028; PCI\VEN_1217&DEV_8331&CC_018000; PCI\VEN_1217&DEV_8331&CC_0180",
"DELLWIN10",,"OK","Volume Manager","volmgr","ROOT\VOLMGR\0000","ROOT\VOLMGR","Microsoft"
"DELLWIN10",,"OK","Smart card filter driver",,"{892EDE5E-BE49-443C-A0B3-005D74F2D69C}\SCFILTER\8&38DE34D8&0&01","{892EDE5E-BE49-443c-A0B3-005D74F2D69C}\ScFilter","Microsoft"
"DELLWIN10",,"OK","High Definition Audio Device","HdAudAddService","HDAUDIO\FUNC_01&VEN_8086&DEV_2805&SUBSYS_80860101&REV_1000\4&1878FD86&0&0301","HDAUDIO\FUNC_01&VEN_8086&DEV_2805&SUBSYS_80860101&REV_1000; HDAUDIO\FUNC_01&VEN_8086&DEV_2805&SUBSYS_80860101","Microsoft"
"DELLWIN10",,"OK","Audio Endpoint",,"SWD\MMDEVAPI\{0.0.1.00000000}.{B40B4E99-E305-4487-95DF-2BC043D1E83C}","MMDEVAPI\AudioEndpoints","Microsoft"
"DELLWIN10",,"OK","Programmable interrupt controller",,"ACPI\PNP0000\4&18351974&0","ACPI\VEN_PNP&DEV_0000; ACPI\PNP0000; *PNP0000","(Standard system devices)"
"DELLWIN10",,"OK","Standard PS/2 Keyboard","i8042prt","ACPI\PNP0303\4&18351974&0","ACPI\VEN_PNP&DEV_0303; ACPI\PNP0303; *PNP0303","(Standard keyboards)"
"DELLWIN10",,"OK","WAN Miniport (PPPOE)","RasPppoe","SWD\MSRRAS\MS_PPPOEMINIPORT","ms_pppoeminiport","Microsoft"
"DELLWIN10",,"OK","PCI-to-PCI Bridge","pci","PCI\VEN_8086&DEV_1C12&SUBSYS_04941028&REV_B4\3&11583659&0&E1","PCI\VEN_8086&DEV_1C12&SUBSYS_04941028&REV_B4; PCI\VEN_8086&DEV_1C12&SUBSYS_04941028; PCI\VEN_8086&DEV_1C12&CC_060400; PCI\VEN_8086&DEV_1C12&CC_0604","(Standard system devices)"
"DELLWIN10",,"OK","Microsoft Basic Display Driver","BasicDisplay","ROOT\BASICDISPLAY\0000","ROOT\BasicDisplay","(Standard display types)"
"DELLWIN10",,"OK","ACPI Thermal Zone",,"ACPI\THERMALZONE\THM_","ACPI\ThermalZone; *ThermalZone","(Standard system devices)"
"DELLWIN10",,"OK","ACPI Sleep Button",,"ACPI\PNP0C0E\2&DABA3FF&0","ACPI\VEN_PNP&DEV_0C0E; ACPI\PNP0C0E; *PNP0C0E","(Standard system devices)"
"DELLWIN10",,"OK","Audio Endpoint",,"SWD\MMDEVAPI\{0.0.0.00000000}.{60BCDE53-E420-46EE-A4E3-A3E2942C576A}","MMDEVAPI\AudioEndpoints","Microsoft"
"DELLWIN10",,"OK","USB Root Hub","usbhub","USB\ROOT_HUB20\4&A2C2D92&0","USB\ROOT_HUB20&VID8086&PID1C26&REV0004; USB\ROOT_HUB20&VID8086&PID1C26; USB\ROOT_HUB20","(Standard USB Host Controller)"
"DELLWIN10",,"OK","TAP-NordVPN Windows Adapter V9","tapnordvpn","ROOT\NET\0000","tapnordvpn","TAP-NordVPN Windows Provider V9"
"DELLWIN10",,"OK","Microsoft KM-TEST Loopback Adapter","kmloop","ROOT\NET\0001","*msloop","Microsoft"
"DELLWIN10",,"OK","Generic software device",,"SWD\MSRRAS\{5E259276-BC7E-40E3-B93B-8F89B5F3ABC0}","","Microsoft"
"DELLWIN10",,"OK","Microsoft Windows Management Interface for ACPI","WmiAcpi","ACPI\PNP0C14\0","ACPI\VEN_pnp&DEV_0c14; ACPI\pnp0c14; *pnp0c14","Microsoft"
"DELLWIN10",,"OK","VMware Virtual Ethernet Adapter for VMnet1","VMnetAdapter","ROOT\VMWARE\0000","*VMnetAdapter1","VMware, Inc."
"DELLWIN10",,"OK","VMware Virtual Ethernet Adapter for VMnet8","VMnetAdapter","ROOT\VMWARE\0001","*VMnetAdapter8","VMware, Inc."
"DELLWIN10",,"OK","VMware Virtual Ethernet Adapter for VMnet0","VMnetAdapter","ROOT\VMWARE\0002","*VMnetAdapter0","VMware, Inc."
"DELLWIN10",,"OK","USB Composite Device","usbccgp","USB\VID_0A5C&PID_5800\0123456789ABCD","USB\VID_0A5C&PID_5800&REV_0101; USB\VID_0A5C&PID_5800","(Standard USB Host Controller)"
"DELLWIN10",,"OK","WAN Miniport (PPTP)","PptpMiniport","SWD\MSRRAS\MS_PPTPMINIPORT","ms_pptpminiport","Microsoft"
"DELLWIN10",,"OK","Volume","volume","STORAGE\VOLUME\{4B81277B-C842-11E8-9042-EFBA3DE5937B}#0000000000100000","STORAGE\Volume","Microsoft"
"DELLWIN10",,"OK","Direct memory access controller",,"ACPI\PNP0200\4&18351974&0","ACPI\VEN_PNP&DEV_0200; ACPI\PNP0200; *PNP0200","(Standard system devices)"
"DELLWIN10",,"OK","USB Root Hub","usbhub","USB\ROOT_HUB20\4&F38AAD8&0","USB\ROOT_HUB20&VID8086&PID1C2D&REV0004; USB\ROOT_HUB20&VID8086&PID1C2D; USB\ROOT_HUB20","(Standard USB Host Controller)"
