"PSComputerName","Name","Vendor","Version","InstallDate","InstallDate2","InstallLocation","InstallSource","PackageName","PackageCache","RegOwner","HelpLink","HelpTelephone","URLInfoAbout","URLUpdateInfo","Language","Description","IdentifyingNumber"
"PHOENIX","CCC Help Italian","Advanced Micro Devices, Inc.","2014.0915.1812.30937","20171110",,"C:\Program Files (x86)\ATI Technologies\","C:\AMD\AMD-Catalyst-14-9-win7-win8.1-64Bit-dd-ccc-whql\Packages\Apps\CCC2\Help\it\","ccc-help-it.msi","C:\Windows\Installer\1da323a.msi","daniel.komnick@outlook.com","http://support.amd.com","905-882-2600","http://www.amd.com",,"1033","CCC Help Italian","{5C89D6B4-C8C4-08B9-4381-4E6C9BA3C094}"
"PHOENIX","Microsoft Visual Studio 2010 Tools for Office Runtime (x64)","Microsoft Corporation","10.0.50908","20171227",,,"b:\ca005e30e198e007270800\","vstor40_x64.msi","C:\Windows\Installer\6827f3c.msi",,"http://go.microsoft.com/fwlink/?LinkId=133405",,,,"0","Microsoft Visual Studio 2010 Tools for Office Runtime (x64)","{9495AEB4-AB97-39DE-8C42-806EEF75ECA7}"
"PHOENIX","Python 3.6.3 Executables (64-bit)","Python Software Foundation","3.6.3150.0","20180228",,,"C:\ProgramData\Package Cache\{D3ABC2C4-85AF-4AFD-94D4-F2B84F49BFEA}v3.6.3150.0\","exe.msi","C:\Windows\Installer\bae300d.msi",,,,,,"1033","Python 3.6.3 Executables (64-bit)","{D3ABC2C4-85AF-4AFD-94D4-F2B84F49BFEA}"
"PHOENIX","Java 8 Update 201","Oracle Corporation","8.0.2010.9","20190120",,"C:\Program Files (x86)\Java\jre1.8.0_201\","C:\Users\TEMP.KOMNICK.001\AppData\LocalLow\Oracle\Java\jre1.8.0_201\","jre1.8.0_201patch.msi","C:\Windows\Installer\56ce9.msi","daniel.komnick@outlook.com","https://java.com/help",,"https://java.com","https://java.sun.com","1033","Java 8 Update 201","{26A24AE4-039D-4CA4-87B4-2F32180201F0}"
"PHOENIX","Java 8 Update 201 (64-bit)","Oracle Corporation","8.0.2010.9","20190120",,"C:\Program Files\Java\jre1.8.0_201\","C:\Users\TEMP.KOMNICK.001\AppData\LocalLow\Oracle\Java\jre1.8.0_201_x64\","jre1.8.0_201patch64.msi","C:\Windows\Installer\56cef.msi","daniel.komnick@outlook.com","https://java.com/help",,"https://java.com","https://java.sun.com","1033","Java 8 Update 201 (64-bit)","{26A24AE4-039D-4CA4-87B4-2F64180201F0}"
"PHOENIX","CCC Help Dutch","Advanced Micro Devices, Inc.","2014.0915.1812.30937","20171110",,"C:\Program Files (x86)\ATI Technologies\","C:\AMD\AMD-Catalyst-14-9-win7-win8.1-64Bit-dd-ccc-whql\Packages\Apps\CCC2\Help\nl\","ccc-help-nl.msi","C:\Windows\Installer\1da3246.msi","daniel.komnick@outlook.com","http://support.amd.com","905-882-2600","http://www.amd.com",,"1033","CCC Help Dutch","{755C6015-01B7-475D-448A-CE4D35E68F38}"
"PHOENIX","CCC Help French","Advanced Micro Devices, Inc.","2014.0915.1812.30937","20171110",,"C:\Program Files (x86)\ATI Technologies\","C:\AMD\AMD-Catalyst-14-9-win7-win8.1-64Bit-dd-ccc-whql\Packages\Apps\CCC2\Help\fr\","ccc-help-fr.msi","C:\Windows\Installer\1da3232.msi","daniel.komnick@outlook.com","http://support.amd.com","905-882-2600","http://www.amd.com",,"1033","CCC Help French","{86CF0325-7921-55A6-16B2-254E77C40FE4}"
"PHOENIX","CCC Help Czech","Advanced Micro Devices, Inc.","2014.0915.1812.30937","20171110",,"C:\Program Files (x86)\ATI Technologies\","C:\AMD\AMD-Catalyst-14-9-win7-win8.1-64Bit-dd-ccc-whql\Packages\Apps\CCC2\Help\cs\","ccc-help-cs.msi","C:\Windows\Installer\1da3216.msi","daniel.komnick@outlook.com","http://support.amd.com","905-882-2600","http://www.amd.com",,"1033","CCC Help Czech","{151AE945-AA23-3834-D5C7-C60832B71B15}"
"PHOENIX","CCC Help Chinese Standard","Advanced Micro Devices, Inc.","2014.0915.1812.30937","20171110",,"C:\Program Files (x86)\ATI Technologies\","C:\AMD\AMD-Catalyst-14-9-win7-win8.1-64Bit-dd-ccc-whql\Packages\Apps\CCC2\Help\zh-CHS\","ccc-help-chs.msi","C:\Windows\Installer\1da3266.msi","daniel.komnick@outlook.com","http://support.amd.com","905-882-2600","http://www.amd.com",,"1033","CCC Help Chinese Standard","{64A47A55-1E5E-82F1-26A6-8157D34739A4}"
"PHOENIX","CCC Help Chinese Traditional","Advanced Micro Devices, Inc.","2014.0915.1812.30937","20171110",,"C:\Program Files (x86)\ATI Technologies\","C:\AMD\AMD-Catalyst-14-9-win7-win8.1-64Bit-dd-ccc-whql\Packages\Apps\CCC2\Help\zh-CHT\","ccc-help-cht.msi","C:\Windows\Installer\1da326a.msi","daniel.komnick@outlook.com","http://support.amd.com","905-882-2600","http://www.amd.com",,"1033","CCC Help Chinese Traditional","{51307F85-BD05-1938-8440-E88FD13585CA}"
"PHOENIX","CCC Help German","Advanced Micro Devices, Inc.","2014.0915.1812.30937","20171110",,"C:\Program Files (x86)\ATI Technologies\","C:\AMD\AMD-Catalyst-14-9-win7-win8.1-64Bit-dd-ccc-whql\Packages\Apps\CCC2\Help\de\","ccc-help-de.msi","C:\Windows\Installer\1da321e.msi","daniel.komnick@outlook.com","http://support.amd.com","905-882-2600","http://www.amd.com",,"1033","CCC Help German","{A0ED9B46-5B37-616A-FDCC-3F713BC2972D}"
"PHOENIX","Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729.6161","Microsoft Corporation","9.0.30729.6161","20180113",,,"b:\cb0cfbcec34223a1591160a4\","vc_red.msi","C:\Windows\Installer\26bbbf7b.msi",,,,,,"1033","Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729.6161","{5FCE6D76-F5DC-37AB-B2B8-22AB8CEDB1D4}"
"PHOENIX","Catalyst Control Center Localization All","Advanced Micro Devices, Inc.","2014.0915.1813.30937","20171110",,"C:\Program Files (x86)\ATI Technologies\","C:\AMD\AMD-Catalyst-14-9-win7-win8.1-64Bit-dd-ccc-whql\Packages\Apps\CCC2\Localisation\All\","ccc-all.msi","C:\Windows\Installer\1da326e.msi","daniel.komnick@outlook.com","http://support.amd.com","905-882-2600","http://www.amd.com",,"1033","Catalyst Control Center Localization All","{C5BE5386-0A43-32DD-9F2B-934B8CCCAC41}"
"PHOENIX","Adobe Refresh Manager","Adobe Systems Incorporated","1.8.0","20191020",,"C:\Program Files (x86)\Common Files\Adobe\ARM\1.0\","C:\Program Files (x86)\Common Files\Adobe\ARM\1.0\Cache\","Arm_000182435289_1894247140951371854172232582642600732.msi","C:\Windows\Installer\2151e939.msi","daniel.komnick@outlook.com","http://www.adobe.com/support/main.html",,"http://www.adobe.com","http://www.adobe.com/products/acrobat/readstep.html","1033","Adobe Refresh Manager","{AC76BA86-0804-1033-1959-000182435289}"
"PHOENIX","Adobe Acrobat Reader DC","Adobe Systems Incorporated","19.021.20061","20191219",,"C:\Program Files (x86)\Adobe\Acrobat Reader DC\","C:\ProgramData\Adobe\Setup\{AC76BA86-7AD7-1033-7B44-AC0F074E4100}\","AcroRead.msi","C:\Windows\Installer\6c2badd.msi","daniel.komnick@outlook.com","http://www.adobe.com/support/main.html",,"http://www.adobe.com","http://helpx.adobe.com/reader.html","1033","Adobe Acrobat Reader DC","{AC76BA86-7AD7-1033-7B44-AC0F074E4100}"
"PHOENIX","NordVPN network TAP","NordVPN","1.0.1","20180721",,"C:\Program Files (x86)\NordVPN network TAP\","C:\Users\TEMP\AppData\Local\Temp\{97DEC5D6-2BE9-45BB-BFC5-274B851B486B}\","NordVPNTapSetup.msi","C:\Windows\Installer\1f8ef44.msi",,,,,,"1033","NordVPN network TAP","{97DEC5D6-2BE9-45BB-BFC5-274B851B486B}"
"PHOENIX","Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.6161","Microsoft Corporation","9.0.30729.6161","20171227",,,"b:\936d3e18e413a37d29540033\","vc_red.msi","C:\Windows\Installer\4bed2b5.msi",,,,,,"1033","Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.6161","{9BE518E6-ECC6-35A9-88E4-87755C07200F}"
"PHOENIX","Python 3.6.3 Test Suite (64-bit)","Python Software Foundation","3.6.3150.0","20180228",,,"C:\ProgramData\Package Cache\{2C6B5217-ACF4-4082-B19C-3463C9340E41}v3.6.3150.0\","test.msi","C:\Windows\Installer\bae3019.msi",,,,,,"1033","Python 3.6.3 Test Suite (64-bit)","{2C6B5217-ACF4-4082-B19C-3463C9340E41}"
"PHOENIX","Catalyst Control Center Graphics Previews Common","Advanced Micro Devices, Inc.","2014.0915.1813.30937","20171110",,"C:\Program Files (x86)\ATI Technologies\","C:\AMD\AMD-Catalyst-14-9-win7-win8.1-64Bit-dd-ccc-whql\Packages\Apps\CCC2\Graphics-Previews-Common\","ccc-graphics-previews-common.msi","C:\Windows\Installer\1da3212.msi","daniel.komnick@outlook.com","http://support.amd.com","905-882-2600","http://www.amd.com",,"1033","Catalyst Control Center Graphics Previews Common","{B3BE2947-BB03-6079-60DD-41B388BBC74A}"
"PHOENIX","tools-winPre2k","VMware, Inc.","9.6.2.1895310","20180111",,,"C:\Users\TEMP\AppData\Local\Temp\vmware_1515730772\","tools-winpre2k.msi","C:\Windows\Installer\1c6ad302.msi","daniel.komnick@outlook.com",,,,,"1033","tools-winPre2k","{AE0F62A7-A1A2-407F-9F4C-48939BD9AD8D}"
"PHOENIX","tools-netware","VMware, Inc.","9.6.2.1895310","20180111",,,"C:\Users\TEMP\AppData\Local\Temp\vmware_1515730759\","tools-netware.msi","C:\Windows\Installer\1c6ad2f0.msi","daniel.komnick@outlook.com",,,,,"1033","tools-netware","{197597A7-AD33-4898-9D8E-73066818B464}"
"PHOENIX","Microsoft Visual C++ 2012 x64 Additional Runtime - 11.0.61030","Microsoft Corporation","11.0.61030","20171110",,,"C:\ProgramData\Package Cache\{37B8F9C7-03FB-3253-8781-2517C99D7C00}v11.0.61030\packages\vcRuntimeAdditional_amd64\","vc_runtimeAdditional_x64.msi","C:\Windows\Installer\6e539.msi",,"http://go.microsoft.com/fwlink/?LinkId=133405",,,,"1033","Microsoft Visual C++ 2012 x64 Additional Runtime - 11.0.61030","{37B8F9C7-03FB-3253-8781-2517C99D7C00}"
"PHOENIX","AMD Catalyst Install Manager","Advanced Micro Devices, Inc.","8.0.916.0","20171110",,"C:\Program Files\ATI\CIM\","C:\AMD\AMD-Catalyst-14-9-win7-win8.1-64Bit-dd-ccc-whql\Packages\Apps\CIM\Win64\","ATICatalystInstallManager.msi","C:\Windows\Installer\1da3022.msi","daniel.komnick@outlook.com","http://support.amd.com","905-882-2600","http://www.amd.com",,"0","AMD Catalyst Install Manager","{C2956908-53A3-88FC-B795-B16508296FC4}"
"PHOENIX","CCC Help Korean","Advanced Micro Devices, Inc.","2014.0915.1812.30937","20171110",,"C:\Program Files (x86)\ATI Technologies\","C:\AMD\AMD-Catalyst-14-9-win7-win8.1-64Bit-dd-ccc-whql\Packages\Apps\CCC2\Help\ko\","ccc-help-ko.msi","C:\Windows\Installer\1da3242.msi","daniel.komnick@outlook.com","http://support.amd.com","905-882-2600","http://www.amd.com",,"1033","CCC Help Korean","{9A974568-D4D5-EED2-1976-132C28211A82}"
"PHOENIX","Microsoft Virtual Machine Converter","Microsoft Corporation","3.1.0.0","20180114",,,"C:\Users\daniel\Desktop\Microsoft Virtual Machine Converter 3.0\","mvmc_setup.msi","C:\Windows\Installer\c50e6.msi",,,,,,"1033","Microsoft Virtual Machine Converter","{332C1E78-1D2F-4A64-B718-68095DC6254B}"
"PHOENIX","Microsoft Xbox 360 Accessories 1.2","Microsoft","1.20.146.0","20171110",,,"C:\89281d8a37525e61a923\XBox360\Setup64\","xboxacc.msi","C:\Windows\Installer\3f5da1.msi",,"http://www.microsoft.com/hardware/support/default.mspx",,"http://support.microsoft.com","http://www.microsoft.com/hardware/downloads/default.mspx","1033","Microsoft Xbox 360 Accessories 1.2","{D9C50188-12D5-4D3E-8F00-682346C2AA5F}"
"PHOENIX","Python 3.6.3 Utility Scripts (64-bit)","Python Software Foundation","3.6.3150.0","20180228",,,"C:\ProgramData\Package Cache\{E3F016B8-A524-4F97-9095-944C31A971E0}v3.6.3150.0\","tools.msi","C:\Windows\Installer\bae3025.msi",,,,,,"1033","Python 3.6.3 Utility Scripts (64-bit)","{E3F016B8-A524-4F97-9095-944C31A971E0}"
"PHOENIX","Google Update Helper","Google Inc.","1.3.21.115","20171110",,,"C:\Program Files (x86)\Google\Update\1.3.21.115\","GoogleUpdateHelper.msi","C:\Windows\Installer\2cb504.msi",,,,,,"1033","Google Update Helper","{A92DAB39-4E2C-4304-9AB6-BC44E68B55E2}"
"PHOENIX","Microsoft Visual C++ 2017 x86 Minimum Runtime - 14.14.26429","Microsoft Corporation","14.14.26429","20180904",,,"C:\ProgramData\Package Cache\{7753EC39-3039-3629-98BE-447C5D869C09}v14.14.26429\packages\vcRuntimeMinimum_x86\","vc_runtimeMinimum_x86.msi","C:\Windows\Installer\3ec24795.msi",,"http://go.microsoft.com/fwlink/?LinkId=133405",,,,"1033","Microsoft Visual C++ 2017 x86 Minimum Runtime - 14.14.26429","{7753EC39-3039-3629-98BE-447C5D869C09}"
"PHOENIX","Synergy (64-bit)","Symless Ltd","1.8.7","20171207",,,"Z:\Software\Programs\Synergy v1.8.7 - Digital KVM Software ($29 Purchase)\","synergy-v1.8.7-stable-9799e96-Windows-x64.msi","C:\Windows\Installer\7d9404.msi",,,,,,"1033","Synergy (64-bit)","{A6F7C769-DBEC-45A5-AE08-3452895C9C08}"
"PHOENIX","Microsoft Visual C++ 2017 x64 Minimum Runtime - 14.14.26429","Microsoft Corporation","14.14.26429","20180903",,,"C:\ProgramData\Package Cache\{03EBF679-E886-38AD-8E70-28658449F7F9}v14.14.26429\packages\vcRuntimeMinimum_amd64\","vc_runtimeMinimum_x64.msi","C:\Windows\Installer\3ec24754.msi",,"http://go.microsoft.com/fwlink/?LinkId=133405",,,,"1033","Microsoft Visual C++ 2017 x64 Minimum Runtime - 14.14.26429","{03EBF679-E886-38AD-8E70-28658449F7F9}"
"PHOENIX","Python 3.6.3 pip Bootstrap (64-bit)","Python Software Foundation","3.6.3150.0","20180228",,,"C:\ProgramData\Package Cache\{48EC8399-294B-40F5-8274-E2AFBF0CFCBE}v3.6.3150.0\","pip.msi","C:\Windows\Installer\bae3031.msi",,,,,,"1033","Python 3.6.3 pip Bootstrap (64-bit)","{48EC8399-294B-40F5-8274-E2AFBF0CFCBE}"
"PHOENIX",,,,,,,,,,,,,,,,,"{9AC08E99-230B-47e8-9721-4577B7F124EA}"
"PHOENIX","CCC Help Russian","Advanced Micro Devices, Inc.","2014.0915.1812.30937","20171110",,"C:\Program Files (x86)\ATI Technologies\","C:\AMD\AMD-Catalyst-14-9-win7-win8.1-64Bit-dd-ccc-whql\Packages\Apps\CCC2\Help\ru\","ccc-help-ru.msi","C:\Windows\Installer\1da3256.msi","daniel.komnick@outlook.com","http://support.amd.com","905-882-2600","http://www.amd.com",,"1033","CCC Help Russian","{5AAF27C9-51C1-DEF1-230F-9F348E2DF885}"
"PHOENIX","Google Update Helper","Google LLC","1.3.35.421","20191213",,,"C:\Program Files (x86)\Google\Update\1.3.35.422\","GoogleUpdateHelper.msi","C:\Windows\Installer\1fc2b7b7.msi",,,,,,"1033","Google Update Helper","{60EC980A-BDA2-4CB6-A427-B07A5498B4CA}"
"PHOENIX","tools-linux","VMware, Inc.","9.6.2.1895310","20180111",,,"C:\Users\TEMP\AppData\Local\Temp\vmware_1515730751\","tools-linux.msi","C:\Windows\Installer\1c6ad2ea.msi","daniel.komnick@outlook.com",,,,,"1033","tools-linux","{D102611A-6466-4101-A51D-51069303AC65}"
"PHOENIX","Microsoft Visual C++ 2017 x64 Additional Runtime - 14.14.26429","Microsoft Corporation","14.14.26429","20180903",,,"C:\ProgramData\Package Cache\{B12F584A-DE7A-3EE3-8EC4-8A64DBC0F2A7}v14.14.26429\packages\vcRuntimeAdditional_amd64\","vc_runtimeAdditional_x64.msi","C:\Windows\Installer\3ec24773.msi",,"http://go.microsoft.com/fwlink/?LinkId=133405",,,,"1033","Microsoft Visual C++ 2017 x64 Additional Runtime - 14.14.26429","{B12F584A-DE7A-3EE3-8EC4-8A64DBC0F2A7}"
"PHOENIX","VMware Workstation","VMware, Inc.","10.0.3","20180111",,,"C:\Users\TEMP\AppData\Local\Temp\vmware_1515730424\","vmwareworkstation_x64.msi","C:\Windows\Installer\1c6ad2de.msi",,,,,,"1033","VMware Workstation","{0D94F75A-0EA6-4951-B3AF-B145FA9E05C6}"
"PHOENIX","Backup and Sync from Google","Google, Inc.","3.47.7654.0300","20191117",,,"C:\Program Files (x86)\Google\Update\Install\{3B47701F-5320-4F8E-966C-4197CD35A6D2}\","gsync64.msi","C:\Windows\Installer\75807.msi",,"http://www.google.com","http://www.google.com","http://www.google.com","http://www.google.com","1033","Backup and Sync from Google","{93EBD8BA-7A14-4636-8F1F-E929ADF2C3A9}"
"PHOENIX","FOSCAM Client","FOSCAM","1.4.13","20171221",,,"Z:\Software\External & Mobile Devices\Wireless IP Camera (FOSCAM)\","FOSCAM Client 1.4.14.msi","C:\Windows\Installer\2a0ae566.msi",,"www.foscam.com",,,,"1033","FOSCAM Client","{9F9CDA0B-2291-4061-85C4-441A75BE6713}"
"PHOENIX","PuTTY release 0.70","Simon Tatham","0.70.0.0","20171113",,,"C:\Users\daniel\Desktop\","putty-0.70-installer.msi","C:\Windows\Installer\2cbcace.msi",,,,,,"1033","PuTTY release 0.70","{0B06C05B-0069-4FE8-AC19-AAF6678FD0A8}"
"PHOENIX","Microsoft Visual C++ 2012 x64 Additional Runtime - 11.0.50727","Microsoft Corporation","11.0.50727","20171110",,,"C:\ProgramData\Package Cache\{AC53FC8B-EE18-3F9C-9B59-60937D0B182C}v11.0.50727\packages\vcRuntimeAdditional_amd64\","vc_runtimeAdditional_x64.msi","C:\Windows\Installer\1da2f38.msi",,"http://go.microsoft.com/fwlink/?LinkId=133405",,,,"1033","Microsoft Visual C++ 2012 x64 Additional Runtime - 11.0.50727","{AC53FC8B-EE18-3F9C-9B59-60937D0B182C}"
"PHOENIX","ccc-utility64","Advanced Micro Devices, Inc.","2014.0915.1813.30937","20171110",,"C:\Program Files\ATI Technologies\","C:\AMD\AMD-Catalyst-14-9-win7-win8.1-64Bit-dd-ccc-whql\Packages\Apps\CCC2\Utility64-Net4\","ccc-utility64.msi","C:\Windows\Installer\1da3272.msi","daniel.komnick@outlook.com","http://support.amd.com","905-882-2600","http://www.amd.com",,"1033","ccc-utility64","{8C1F5F9B-649F-C65F-D65F-9EC0459C2304}"
"PHOENIX","CCC Help Greek","Advanced Micro Devices, Inc.","2014.0915.1812.30937","20171110",,"C:\Program Files (x86)\ATI Technologies\","C:\AMD\AMD-Catalyst-14-9-win7-win8.1-64Bit-dd-ccc-whql\Packages\Apps\CCC2\Help\el\","ccc-help-el.msi","C:\Windows\Installer\1da3222.msi","daniel.komnick@outlook.com","http://support.amd.com","905-882-2600","http://www.amd.com",,"1033","CCC Help Greek","{4DC7C1AB-4389-B736-082D-1BFA6BC10293}"
"PHOENIX","CCC Help Finnish","Advanced Micro Devices, Inc.","2014.0915.1812.30937","20171110",,"C:\Program Files (x86)\ATI Technologies\","C:\AMD\AMD-Catalyst-14-9-win7-win8.1-64Bit-dd-ccc-whql\Packages\Apps\CCC2\Help\fi\","ccc-help-fi.msi","C:\Windows\Installer\1da322e.msi","daniel.komnick@outlook.com","http://support.amd.com","905-882-2600","http://www.amd.com",,"1033","CCC Help Finnish","{C70E8FBB-10F3-1DFF-E35F-6D62264D7A80}"
"PHOENIX","tools-solaris","VMware, Inc.","9.6.2.1895310","20180111",,,"C:\Users\TEMP\AppData\Local\Temp\vmware_1515730760\","tools-solaris.msi","C:\Windows\Installer\1c6ad2f6.msi","daniel.komnick@outlook.com",,,,,"1033","tools-solaris","{AB1C87CB-1807-4CF0-B4C2-CEE14C18CDB4}"
"PHOENIX","Microsoft Visual C++ 2012 x64 Minimum Runtime - 11.0.50727","Microsoft Corporation","11.0.50727","20171110",,,"C:\ProgramData\Package Cache\{A2CB1ACB-94A2-32BA-A15E-7D80319F7589}v11.0.50727\packages\vcRuntimeMinimum_amd64\","vc_runtimeMinimum_x64.msi","C:\Windows\Installer\1da2f34.msi",,"http://go.microsoft.com/fwlink/?LinkId=133405",,,,"1033","Microsoft Visual C++ 2012 x64 Minimum Runtime - 11.0.50727","{A2CB1ACB-94A2-32BA-A15E-7D80319F7589}"
"PHOENIX","Oz776 SCR Driver V1.1.4.2","O2Micro","1.1.4.2","20171211",,"C:\Program Files (x86)\O2Micro OZ776 SCR Driver\","C:\dell\drivers\R161761\","Oz776 SCR Driver V1.1.4.2.msi","C:\Windows\Installer\2a120d.msi",,,,"http://www.O2Micro.com",,"0","Oz776 SCR Driver V1.1.4.2","{C336A3DB-FA32-42BE-97D0-FFD42D807FD6}"
"PHOENIX","AMD Catalyst Control Center","Advanced Micro Devices, Inc.","2014.0915.1813.30937","20171110",,"C:\Program Files (x86)\ATI Technologies\","C:\AMD\AMD-Catalyst-14-9-win7-win8.1-64Bit-dd-ccc-whql\Packages\Apps\CCC2\Core-Static-Net4\","ccc-core-static.msi","C:\Windows\Installer\1da3277.msi","daniel.komnick@outlook.com","http://support.amd.com","905-882-2600","http://www.amd.com",,"0","AMD Catalyst Control Center","{44A6C11C-D744-6B2C-D5A1-E32CB1DB0088}"
"PHOENIX","Microsoft Visual C++ 2005 Redistributable","Microsoft Corporation","8.0.61001","20190416",,,"C:\Windows\TEMP\IXP000.TMP\","vcredist.msi","C:\Windows\Installer\1a128f2.msi",,,,,,"0","Microsoft Visual C++ 2005 Redistributable","{710f4c1c-cc18-4c49-8cbf-51240c89a1a2}"
"PHOENIX","Python 3.6.3 Standard Library (64-bit)","Python Software Foundation","3.6.3150.0","20180228",,,"C:\ProgramData\Package Cache\{60B3332C-989F-4609-8D4F-7B1FD1DB0A5D}v3.6.3150.0\","lib.msi","C:\Windows\Installer\bae3013.msi",,,,,,"1033","Python 3.6.3 Standard Library (64-bit)","{60B3332C-989F-4609-8D4F-7B1FD1DB0A5D}"
"PHOENIX","tools-windows","VMware, Inc.","9.6.2.1895310","20180111",,,"C:\Users\TEMP\AppData\Local\Temp\vmware_1515730763\","tools-windows.msi","C:\Windows\Installer\1c6ad2fc.msi","daniel.komnick@outlook.com",,,,,"1033","tools-windows","{FFD9383C-01D5-4897-A954-43AF599AED30}"
"PHOENIX","Microsoft Visual C++ 2012 x64 Minimum Runtime - 11.0.61030","Microsoft Corporation","11.0.61030","20171110",,,"C:\ProgramData\Package Cache\{CF2BEA3C-26EA-32F8-AA9B-331F7E34BA97}v11.0.61030\packages\vcRuntimeMinimum_amd64\","vc_runtimeMinimum_x64.msi","C:\Windows\Installer\6e535.msi",,"http://go.microsoft.com/fwlink/?LinkId=133405",,,,"1033","Microsoft Visual C++ 2012 x64 Minimum Runtime - 11.0.61030","{CF2BEA3C-26EA-32F8-AA9B-331F7E34BA97}"
"PHOENIX","Python 3.6.3 Core Interpreter (64-bit)","Python Software Foundation","3.6.3150.0","20180228",,,"C:\ProgramData\Package Cache\{5CAB3F9C-AC0C-4796-984C-292FF82FB112}v3.6.3150.0\","core.msi","C:\Windows\Installer\bae3001.msi",,,,,,"1033","Python 3.6.3 Core Interpreter (64-bit)","{5CAB3F9C-AC0C-4796-984C-292FF82FB112}"
"PHOENIX","Catalyst Control Center InstallProxy","Advanced Micro Devices, Inc.","2014.0915.1813.30937","20171110",,"C:\Program Files (x86)\ATI Technologies\","C:\AMD\AMD-Catalyst-14-9-win7-win8.1-64Bit-dd-ccc-whql\Packages\Apps\CCC2\MOM-InstallProxy-Net4\","ccc-mom-installproxy.msi","C:\Windows\Installer\1da301d.msi","daniel.komnick@outlook.com","http://support.amd.com","905-882-2600","http://www.amd.com",,"1033","Catalyst Control Center InstallProxy","{77C135AC-6695-F444-75ED-14413408E51D}"
"PHOENIX","Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.4148","Microsoft Corporation","9.0.30729.4148","20180111",,,"b:\f9307eb3a550bc6ac3d2\","vc_red.msi","C:\Windows\Installer\1c6ad2d1.msi",,,,,,"1033","Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.4148","{1F1C2DFC-2D24-3E06-BCB8-725134ADF989}"
"PHOENIX","Python 3.6.3 Add to Path (64-bit)","Python Software Foundation","3.6.3150.0","20180228",,,"C:\ProgramData\Package Cache\{7F03A05D-3A38-4915-B9E8-23D36D1D8D33}v3.6.3150.0\","path.msi","C:\Windows\Installer\bae3037.msi",,,,,,"1033","Python 3.6.3 Add to Path (64-bit)","{7F03A05D-3A38-4915-B9E8-23D36D1D8D33}"
"PHOENIX","Microsoft Baseline Security Analyzer 2.3","Microsoft Corporation","2.3.2211","20171225",,,"C:\Users\daniel\Desktop\Hunter\MBSA\","MBSASetup-x64-EN.msi","C:\Windows\Installer\d252761.msi",,"http://go.microsoft.com/fwlink/?LinkId=16531",,"http://www.microsoft.com","http://go.microsoft.com/fwlink/?LinkId=16534","1033","Microsoft Baseline Security Analyzer 2.3","{C058FC5D-565F-4360-A562-0527A3D993DC}"
"PHOENIX","AMD Fuel","Advanced Micro Devices, Inc.","2014.0915.1813.30937","20171110",,"C:\Program Files\ATI Technologies\","C:\AMD\AMD-Catalyst-14-9-win7-win8.1-64Bit-dd-ccc-whql\Packages\Apps\CCC2\Fuel64\","ccc-fuel.msi","C:\Windows\Installer\1da320e.msi","daniel.komnick@outlook.com","http://support.amd.com","905-882-2600","http://www.amd.com",,"0","AMD Fuel","{65A9248D-196D-41AD-1C66-5C9A23454DAA}"
"PHOENIX","tools-freebsd","VMware, Inc.","9.6.2.1895310","20180111",,,"C:\Users\TEMP\AppData\Local\Temp\vmware_1515730747\","tools-freebsd.msi","C:\Windows\Installer\1c6ad2e4.msi","daniel.komnick@outlook.com",,,,,"1033","tools-freebsd","{003BFBBD-6C67-419E-A24D-0DCAFC3A5249}"
"PHOENIX","CCC Help Portuguese","Advanced Micro Devices, Inc.","2014.0915.1812.30937","20171110",,"C:\Program Files (x86)\ATI Technologies\","C:\AMD\AMD-Catalyst-14-9-win7-win8.1-64Bit-dd-ccc-whql\Packages\Apps\CCC2\Help\pt-BR\","ccc-help-pt-BR.msi","C:\Windows\Installer\1da3252.msi","daniel.komnick@outlook.com","http://support.amd.com","905-882-2600","http://www.amd.com",,"1033","CCC Help Portuguese","{AA14530E-3EF6-92AB-B39F-DB96F852BBBC}"
"PHOENIX","SCR24X PCMCIA Smart Card Reader","SCM Microsystems","4.20","20171211",,"C:\Program Files (x86)\SCM Microsystems\SCR24x\","C:\Windows\Downloaded Installations\{606775EC-8359-483F-AC8B-260D7ABA08CA}\","SCR24X PCMCIA Smart Card Reader.msi","C:\Windows\Installer\2a1209.msi","daniel.komnick@outlook.com","http://www.scmmicro.com","+49 (0) 1805-666830","http://www.scmmicro.com","http://www.scmmicro.com","0","SCR24X PCMCIA Smart Card Reader","{8073B60E-0EA5-49D2-8E72-9FF12B6A632B}"
"PHOENIX","CCC Help Norwegian","Advanced Micro Devices, Inc.","2014.0915.1812.30937","20171110",,"C:\Program Files (x86)\ATI Technologies\","C:\AMD\AMD-Catalyst-14-9-win7-win8.1-64Bit-dd-ccc-whql\Packages\Apps\CCC2\Help\no\","ccc-help-no.msi","C:\Windows\Installer\1da324a.msi","daniel.komnick@outlook.com","http://support.amd.com","905-882-2600","http://www.amd.com",,"1033","CCC Help Norwegian","{5BBF2F0E-8891-0E74-83D3-0DBDB750EDC6}"
